,lfc_mean,proba_de
GOLGB1,0.020242754,0.020242754
GOPC,0.05952327,0.05952327
GP1BA,0.0,0.0
GP9,0.0,0.0
GPAM,0.0,0.0
GPC1,0.0,0.0
GPC2,-0.019021513,0.019021513
GPD1L,-0.009755431,0.009755431
GPI,-0.0061804373,0.0061804373
GPR132,0.0075073726,0.0075073726
GPR18,0.013689995,0.013689995
GPR183,-0.014304161,0.014304161
GPR27,0.0,0.0
GPR55,0.008053105,0.008053105
GPSM1,0.0,0.0
GPSM2,-0.009478225,0.009478225
GPX1,-0.3291037,0.3291037
GRAP,-0.012474632,0.012474632
GRAP2,-0.02031061,0.02031061
GRB14,0.0,0.0
GRHL1,0.0,0.0
GRIN2C,0.0,0.0
GRIP1,0.0,0.0
GRK4,0.0,0.0
GRPEL1,-0.12240938,0.12240938
GRPEL2,-0.0041610096,0.0041610096
GSC,0.0,0.0
GSPT1,0.0010726899,0.0010726899
GSPT2,0.01365036,0.01365036
GSR,0.00085831713,0.00085831713
GSS,0.008001201,0.008001201
GSTM2,0.0066228467,0.0066228467
GSTM3,-0.05558763,0.05558763
GSTO2,0.0,0.0
GSTT1,-0.007563653,0.007563653
GTF2A1,0.0044647455,0.0044647455
GTF2H2,0.004312044,0.004312044
GTF3C1,-0.04687573,0.04687573
GTF3C2,0.010828638,0.010828638
GTF3C5,0.013753796,0.013753796
GTSE1,0.0,0.0
GYG1,0.07581153,0.07581153
GYPA,0.0,0.0
GYPC,-0.019856036,0.019856036
GZMB,0.05467668,0.05467668
GZMH,0.029806226,0.029806226
GZMM,-0.1864676,0.1864676
HACL1,-0.014154986,0.014154986
HADH,0.0057237707,0.0057237707
HAS1,0.0,0.0
HAUS2,-0.029744904,0.029744904
HAUS3,0.05052689,0.05052689
HAUS6,-0.06530259,0.06530259
HBA1,0.06848721,0.06848721
HBA2,0.10191609,0.10191609
HBB,-0.005723968,0.005723968
HBD,0.01810006,0.01810006
HBG1,0.0,0.0
HBG2,0.0,0.0
HBS1L,0.006327808,0.006327808
HCFC1,-0.0012834687,0.0012834687
HCRT,0.0,0.0
HDAC4,-0.050831024,0.050831024
HDAC6,0.018361427,0.018361427
HDAC8,-0.019710423,0.019710423
HENMT1,-0.021125026,0.021125026
HERC1,-0.041757792,0.041757792
HERC2,-0.01360675,0.01360675
HERPUD1,-0.06862229,0.06862229
HES1,0.0,0.0
HFE,0.0,0.0
HGD,-0.016640069,0.016640069
HGSNAT,-0.061487988,0.061487988
HHEX,-0.02326196,0.02326196
HIBCH,-0.02520949,0.02520949
HIC1,0.0,0.0
HILPDA,0.009889235,0.009889235
HINT2,0.015473478,0.015473478
HIP1R,0.00084891636,0.00084891636
HLA-DMA,-0.18785441,0.18785441
HLA-DMB,-0.057192963,0.057192963
HLA-DOB,-0.0005046688,0.0005046688
HLA-DPA1,0.0031707287,0.0031707287
HLA-DPB1,-0.10137355,0.10137355
HLA-DQA1,-0.13173789,0.13173789
HLA-DQB1,-0.21358547,0.21358547
HLA-DRA,-0.28121507,0.28121507
HLA-DRB1,-0.07385337,0.07385337
HLA-DRB5,-0.07098023,0.07098023
HLTF,-0.022702292,0.022702292
HMGB2,-0.20100835,0.20100835
HMOX1,-0.0026941895,0.0026941895
HNRNPDL,-0.2209033,0.2209033
HOXA1,0.0,0.0
HOXB4,5.8077276e-05,5.8077276e-05
HPGD,0.0060247546,0.0060247546
HPGDS,0.0,0.0
HPS4,-0.0055454858,0.0055454858
HPSE,0.13311826,0.13311826
HS2ST1,0.0,0.0
HSCB,0.009992197,0.009992197
HSD17B12,0.007140402,0.007140402
HSD17B6,0.0,0.0
HSD17B7,-0.0021035932,0.0021035932
HSD17B8,-0.002436352,0.002436352
HSP90AB1,0.06137812,0.06137812
HSPA14,-0.01969682,0.01969682
HSPA1A,0.55939305,0.55939305
HSPA1B,0.05144513,0.05144513
HSPA1L,0.0029186187,0.0029186187
HSPA2,0.0051352005,0.0051352005
HSPA4,0.049712732,0.049712732
HSPA5,-0.18585807,0.18585807
HSPA6,-0.009547798,0.009547798
HSPB1,0.4971544,0.4971544
HSPD1,-0.09642875,0.09642875
HSPE1,0.051255077,0.051255077
HSPH1,-0.05136901,0.05136901
HTT,0.04057295,0.04057295
HVCN1,-0.037355497,0.037355497
HYAL2,0.0084905755,0.0084905755
IARS2,-0.027001075,0.027001075
ICAM2,0.012569636,0.012569636
ICOS,0.011325076,0.011325076
ID2,-0.11138305,0.11138305
ID3,-0.20998567,0.20998567
IDE,-0.009131901,0.009131901
IDH1,0.015604593,0.015604593
IDI1,0.053135127,0.053135127
IDO1,0.907326,0.907326
IDO2,0.0,0.0
IER3,-0.25088513,0.25088513
IFI27,0.6013229,0.6013229
IFI6,2.853643,2.853643
IFIT1,2.5540528,2.5540528
IFIT2,2.111725,2.111725
IFIT3,2.8561568,2.8561568
IFITM3,1.6871253,1.6871253
IFNB1,0.0,0.0
IFNG,0.010691116,0.010691116
IFNLR1,0.0,0.0
IFT140,-0.008123065,0.008123065
IFT27,-0.03332169,0.03332169
IFT74,0.006595593,0.006595593
IFT88,-0.03233106,0.03233106
IGFBP2,-0.008709639,0.008709639
IGFBP3,0.009005322,0.009005322
IGFBP4,0.06389044,0.06389044
IGFBP6,-0.010119853,0.010119853
IGFBP7,0.06831871,0.06831871
IKBKB,-0.00055561215,0.00055561215
IL11,0.0,0.0
IL11RA,0.0,0.0
IL12RB1,-0.039213866,0.039213866
IL12RB2,0.0,0.0
IL16,-0.11189079,0.11189079
IL18R1,-0.016731031,0.016731031
IL18RAP,0.038106456,0.038106456
IL19,0.0,0.0
IL1B,-0.32688165,0.32688165
IL1R2,-0.083619736,0.083619736
IL1RL2,0.0,0.0
IL1RN,0.76938677,0.76938677
IL2,0.0,0.0
IL21R,-0.018359484,0.018359484
IL23A,-0.02414675,0.02414675
IL24,0.0,0.0
IL27RA,-0.018757932,0.018757932
IL2RA,0.0013375096,0.0013375096
IL2RB,0.02364051,0.02364051
IL32,0.19590673,0.19590673
IL36G,0.0,0.0
IL36RN,0.0,0.0
IL4I1,0.46411115,0.46411115
IL4R,-0.008120671,0.008120671
IL5RA,0.0,0.0
IL6,0.005687052,0.005687052
IL7R,0.0502553,0.0502553
IMMT,-0.05686721,0.05686721
IMP3,-0.033201486,0.033201486
IMPA2,-0.02361341,0.02361341
INCENP,0.0,0.0
ING2,-0.027318355,0.027318355
ING3,0.07792295,0.07792295
ING5,0.014013242,0.014013242
INO80C,-0.04029871,0.04029871
INO80E,0.019182555,0.019182555
INPP4A,-0.0037365947,0.0037365947
INPP4B,0.0,0.0
INPP5D,-0.00042260997,0.00042260997
INPP5E,0.0,0.0
INPP5K,0.024487752,0.024487752
INSIG1,-0.40785545,0.40785545
INSIG2,0.03811119,0.03811119
INSL3,0.0,0.0
INTS10,-0.024884038,0.024884038
INTS3,-0.0010038544,0.0010038544
INTS4,-0.02876494,0.02876494
INTS8,0.039031766,0.039031766
IP6K1,-0.03867986,0.03867986
IP6K2,-0.008574501,0.008574501
IQGAP2,0.12651765,0.12651765
IRAK4,0.0119057745,0.0119057745
IRF1,0.23602149,0.23602149
IRF6,0.0054215663,0.0054215663
IRF8,0.16097043,0.16097043
IRS2,-0.014918301,0.014918301
ISCA1,-0.0033196881,0.0033196881
ISG15,4.04591,4.04591
ISG20,2.7970076,2.7970076
ISG20L2,-0.049161594,0.049161594
ITCH,0.028785344,0.028785344
ITGA1,0.0035954323,0.0035954323
ITGA10,-0.00041637383,0.00041637383
ITGA2B,0.0,0.0
ITGA4,0.012337662,0.012337662
ITGB2,-0.0073561743,0.0073561743
ITGB3,0.0,0.0
ITGB3BP,0.0022624023,0.0022624023
ITGB5,0.0,0.0
ITK,-0.010324024,0.010324024
ITPKB,-0.019211996,0.019211996
ITPR2,-0.04192795,0.04192795
ITPR3,0.0,0.0
IVD,0.0035839705,0.0035839705
IZUMO4,-0.0131706,0.0131706
JADE1,0.0088752825,0.0088752825
JAM2,0.0,0.0
JAM3,0.0,0.0
JMJD6,-0.054907024,0.054907024
JOSD1,-0.037409574,0.037409574
JUN,-0.13114916,0.13114916
JUNB,-0.24464786,0.24464786
KALRN,0.0,0.0
KANSL2,-0.009258885,0.009258885
KAT6A,0.038390823,0.038390823
KAT6B,-0.016585585,0.016585585
KBTBD6,-0.019191457,0.019191457
KBTBD7,0.009843634,0.009843634
KBTBD8,0.0,0.0
KCMF1,0.0056506544,0.0056506544
KCND3,0.0,0.0
KCNG1,0.0,0.0
KCNJ15,-0.035017896,0.035017896
KCNK12,-0.0026401235,0.0026401235
KCNMB3,-0.010901843,0.010901843
KCTD3,0.0,0.0
KDM3B,0.004208615,0.004208615
KDM4B,0.018910667,0.018910667
KDM4D,0.0,0.0
KDM5B,-0.001137251,0.001137251
KHDRBS2,-0.0069020255,0.0069020255
KHK,-0.017212892,0.017212892
KIF13B,-0.0019560363,0.0019560363
KIF18A,0.0,0.0
KIF19,-0.010277879,0.010277879
KIF20B,-0.032213353,0.032213353
KIF21A,0.008328543,0.008328543
KIF27,-0.007913532,0.007913532
KIF2A,0.009179279,0.009179279
KIF3A,0.014883261,0.014883261
KIF3B,-0.01949483,0.01949483
KIF4A,0.0,0.0
KIFAP3,-0.019973164,0.019973164
KIR2DL1,0.0,0.0
KIR2DL3,0.0,0.0
KIR3DL1,0.012459558,0.012459558
KIR3DL2,-0.016434375,0.016434375
KISS1R,0.0,0.0
KLC1,-0.0033574216,0.0033574216
KLC2,-0.015957478,0.015957478
KLF5,0.038463853,0.038463853
KLHDC3,-0.054848764,0.054848764
KLHL11,0.0,0.0
KLHL20,-0.0056389943,0.0056389943
KLHL22,-0.0034064353,0.0034064353
KLHL3,0.0,0.0
KLHL42,0.0011350475,0.0011350475
KLK1,0.0,0.0
KLRB1,-0.034296088,0.034296088
KLRC1,0.041557122,0.041557122
KLRC2,-0.012089311,0.012089311
KLRD1,0.09422133,0.09422133
KLRF1,-0.0031294664,0.0031294664
KLRG1,-0.021465315,0.021465315
KMT2A,-0.03784952,0.03784952
KNTC1,0.0,0.0
KPNA1,-0.02368277,0.02368277
KPNA6,0.02460958,0.02460958
KRAS,-0.13660657,0.13660657
KRBA1,-0.011099918,0.011099918
KREMEN2,0.0,0.0
KRT1,0.008554207,0.008554207
KRT18,-0.008950191,0.008950191
KRT2,-0.020507513,0.020507513
KRT23,0.0,0.0
KRT81,0.0,0.0
KRT86,0.0,0.0
KYNU,-0.1250354,0.1250354
LAG3,0.19351938,0.19351938
LAIR2,-0.024477055,0.024477055
LAMA5,0.0,0.0
LAT,-0.07698503,0.07698503
LAT2,-0.08171989,0.08171989
LBR,-0.047293648,0.047293648
LCK,-0.08111328,0.08111328
LCMT1,0.04702377,0.04702377
LCN2,0.005581368,0.005581368
LDLR,0.0037766108,0.0037766108
LDLRAP1,0.027196646,0.027196646
LEF1,-0.026138946,0.026138946
LEMD2,0.0072850753,0.0072850753
LEMD3,0.0070488565,0.0070488565
LEO1,-0.05999191,0.05999191
LETM1,-0.024553873,0.024553873
LGALS1,-0.38486218,0.38486218
LGALS3,-0.31258512,0.31258512
LGR6,0.0,0.0
LHX4,0.0,0.0
LIAS,-0.018786725,0.018786725
LILRA4,0.0,0.0
LIN37,0.011272056,0.011272056
LIN52,-0.0032489225,0.0032489225
LIPC,0.0,0.0
LIPE,-0.0056780595,0.0056780595
LIPT1,-0.014481716,0.014481716
LIPT2,-0.008021441,0.008021441
LMBRD1,0.020682119,0.020682119
LMNA,-0.18110472,0.18110472
LMO7,0.03513733,0.03513733
LNPEP,0.020206187,0.020206187
LNX1,0.0,0.0
LONRF1,0.0023408467,0.0023408467
LOXL2,0.0,0.0
LPAR5,-0.005477491,0.005477491
LPCAT3,-0.012279153,0.012279153
LPIN1,0.024777945,0.024777945
LPIN2,0.008543804,0.008543804
LRFN1,0.008816565,0.008816565
LRFN3,0.009238812,0.009238812
LRRC1,0.0,0.0
LRRC7,0.0,0.0
LRTOMT,-0.027307956,0.027307956
LSM2,0.027600706,0.027600706
LSM6,-0.057867438,0.057867438
LSR,-0.018942412,0.018942412
LTA,0.015249766,0.015249766
LTB,-0.07585341,0.07585341
LTB4R,-0.0116516845,0.0116516845
LTBP1,0.0,0.0
LTV1,-0.091824576,0.091824576
LY6E,2.3431752,2.3431752
LY6G6F,0.0,0.0
LYPD2,0.013210228,0.013210228
LYPD3,-0.037042487,0.037042487
LYZ,-0.078177154,0.078177154
LZTFL1,-0.046775825,0.046775825
MAD1L1,-0.029535942,0.029535942
MAD2L1,-0.02637054,0.02637054
MAF,0.006671563,0.006671563
MAFA,0.0,0.0
MAFB,0.055895388,0.055895388
MAGED2,-0.124435514,0.124435514
MALT1,-0.05052514,0.05052514
MAN1A1,0.003338566,0.003338566
MAN1A2,-0.008131791,0.008131791
MAP1LC3A,-0.058152907,0.058152907
MAP2K1,0.0041441917,0.0041441917
MAP2K5,-0.007982576,0.007982576
MAP3K1,-0.018899245,0.018899245
MAP3K3,-0.015482758,0.015482758
MAP3K5,0.012721946,0.012721946
MAP3K8,-0.09419482,0.09419482
MAPK13,-0.008647688,0.008647688
MAPK8,-0.019002315,0.019002315
MAPKAPK5,0.036736548,0.036736548
MARS2,0.0,0.0
MATK,-0.021544032,0.021544032
MATN1,0.0,0.0
MATN3,0.0,0.0
MBD1,0.05277365,0.05277365
MBD4,-0.1030691,0.1030691
MBOAT4,0.0,0.0
MBP,-0.1150271,0.1150271
MCEE,0.0021412666,0.0021412666
MCFD2,0.047613725,0.047613725
MCM5,-0.053964972,0.053964972
MCM6,-0.017878149,0.017878149
MCM7,0.020401867,0.020401867
MCOLN3,-0.0060474137,0.0060474137
MCPH1,0.011736297,0.011736297
MCU,-0.02441175,0.02441175
MDC1,0.0,0.0
MDGA1,0.0,0.0
MDM4,0.00690018,0.00690018
MED11,-0.030704625,0.030704625
MED16,0.0022236202,0.0022236202
MED17,-0.027413808,0.027413808
MED22,0.0071601984,0.0071601984
MED24,-0.0056890035,0.0056890035
MED27,0.01357325,0.01357325
MED30,-0.11616453,0.11616453
MED6,-0.015772201,0.015772201
MED9,0.008877449,0.008877449
MEF2C,0.06719434,0.06719434
MEIS1,0.0,0.0
METAP1,0.01179656,0.01179656
METTL21A,-0.047616787,0.047616787
METTL22,0.0030268952,0.0030268952
MGAT4A,-0.059486464,0.059486464
MGRN1,-0.029671585,0.029671585
MGST2,-0.00055626035,0.00055626035
MIB2,-0.031631127,0.031631127
MICU3,0.0,0.0
MIS18A,0.041482516,0.041482516
MIS18BP1,-0.0715708,0.0715708
MLH3,-0.024652656,0.024652656
MLLT3,0.029431406,0.029431406
MLYCD,0.028952615,0.028952615
MME,0.0,0.0
MMGT1,-0.011310842,0.011310842
MMP11,0.0,0.0
MMP24,0.0,0.0
MMP7,-0.022964625,0.022964625
MMP9,-0.04694436,0.04694436
MMRN1,-0.005839984,0.005839984
MNAT1,0.011298951,0.011298951
MNDA,0.38261783,0.38261783
MOCOS,0.0,0.0
MOCS1,0.0,0.0
MOCS2,0.03979325,0.03979325
MOCS3,-0.010160537,0.010160537
MOGS,-0.009299034,0.009299034
MPHOSPH10,-0.017178014,0.017178014
MPRIP,-0.028834417,0.028834417
MPST,-0.072628215,0.072628215
MRGBP,-0.0199738,0.0199738
MRI1,-0.009905643,0.009905643
MRM1,-0.0010656668,0.0010656668
MRPL1,0.008040465,0.008040465
MRPL10,-0.05629963,0.05629963
MRPL12,-0.026413828,0.026413828
MRPL17,0.056410752,0.056410752
MRPL18,0.02287075,0.02287075
MRPL35,-0.003078211,0.003078211
MRPL39,-0.0032572225,0.0032572225
MRPL4,0.068323664,0.068323664
MRPL45,-0.0009342246,0.0009342246
MRPL46,0.030504264,0.030504264
MRPL48,0.029948534,0.029948534
MRPL49,-0.0013746694,0.0013746694
MRPS16,-0.06153223,0.06153223
MRPS2,-0.054694653,0.054694653
MRPS23,-0.00986357,0.00986357
MRPS24,-0.006606086,0.006606086
MRPS25,0.0226416,0.0226416
MRPS28,0.040474217,0.040474217
MRPS30,-0.05634191,0.05634191
MRS2,0.0013264567,0.0013264567
MSH6,-0.010945006,0.010945006
MSI2,-0.0075301155,0.0075301155
MSMO1,0.009534847,0.009534847
MT1E,0.01095614,0.01095614
MT1G,-0.006629469,0.006629469
MT1X,-0.014465958,0.014465958
MTA1,-0.020489803,0.020489803
MTA2,-0.019174512,0.019174512
MTIF3,-0.018133417,0.018133417
MTMR1,0.0,0.0
MTMR12,-0.022296818,0.022296818
MTMR6,-0.04186496,0.04186496
MTMR9,0.041219324,0.041219324
MTO1,0.00030004233,0.00030004233
MTOR,0.010012525,0.010012525
MUC12,0.0,0.0
MUTYH,0.0065075364,0.0065075364
MVK,0.019213222,0.019213222
MXD4,-0.07065151,0.07065151
MYB,-0.009096524,0.009096524
MYBL1,-0.0039983145,0.0039983145
MYBL2,0.0,0.0
MYC,0.08328678,0.08328678
MYL9,0.0,0.0
MYLIP,0.022699486,0.022699486
MYLK,-0.005839984,0.005839984
MYO15A,0.0,0.0
MYO18A,0.0,0.0
MYO6,-0.0106721725,0.0106721725
MYO7A,0.0,0.0
MZT1,0.010263398,0.010263398
NAA30,0.003526751,0.003526751
NAA35,-0.031765755,0.031765755
NABP2,-0.010159574,0.010159574
NAPEPLD,-0.050108824,0.050108824
NAPG,-0.04776968,0.04776968
NBR1,-0.021492302,0.021492302
NCALD,0.010686017,0.010686017
NCAM1,0.008140923,0.008140923
NCAPH,-0.020738665,0.020738665
NCAPH2,-0.015307851,0.015307851
NCK2,-0.005121477,0.005121477
NCKAP1,0.0,0.0
NCKIPSD,-0.026242044,0.026242044
NCOA3,0.008680433,0.008680433
NCOR2,0.0043475125,0.0043475125
NCR1,-0.010598788,0.010598788
NCR3,0.010204109,0.010204109
NCR3LG1,-0.00034467643,0.00034467643
NDC1,-0.014838864,0.014838864
NDC80,0.019814104,0.019814104
NDE1,-0.02329463,0.02329463
NDEL1,-0.017553456,0.017553456
NDUFAF2,-0.08203026,0.08203026
NDUFAF4,-0.046607755,0.046607755
NDUFAF5,-0.0010986794,0.0010986794
NDUFAF6,-0.001289662,0.001289662
NDUFAF7,-0.0015618671,0.0015618671
NDUFV1,-0.055804886,0.055804886
NEB,0.0,0.0
NEDD1,0.04273875,0.04273875
NEIL1,-0.022254996,0.022254996
NELFA,-0.030992292,0.030992292
NELFCD,-0.111060694,0.111060694
NELL2,-0.063311666,0.063311666
NEO1,0.0,0.0
NET1,-0.019238709,0.019238709
NEURL2,0.0,0.0
NFATC2,0.0023660176,0.0023660176
NFATC3,-0.022985406,0.022985406
NFE2,0.0,0.0
NFKBIA,0.02819252,0.02819252
NFRKB,-0.008269864,0.008269864
NFYB,0.04151707,0.04151707
NHLRC1,0.0,0.0
NICN1,0.008140923,0.008140923
NIP7,0.041374415,0.041374415
NIPA1,-0.008286576,0.008286576
NIPAL3,-0.04107654,0.04107654
NIPBL,-0.06017434,0.06017434
NKIRAS1,0.0,0.0
NLRC5,0.029602036,0.029602036
NLRX1,-0.009709395,0.009709395
NMB,-0.056044154,0.056044154
NME1,-0.017133407,0.017133407
NME3,-0.06559211,0.06559211
NMRAL1,-0.010110073,0.010110073
NMT2,-0.011886511,0.011886511
NMUR1,0.0,0.0
NOG,-0.020563006,0.020563006
NOL6,-0.007845412,0.007845412
NOL9,-0.0054612546,0.0054612546
NOP58,0.033041596,0.033041596
NOS3,-0.009691852,0.009691852
NPHP1,0.00869665,0.00869665
NPLOC4,0.040152315,0.040152315
NPPC,0.0,0.0
NPRL2,-0.030575393,0.030575393
NR1D1,-0.0054017003,0.0054017003
NR3C1,0.017396927,0.017396927
NR3C2,0.0,0.0
NR4A1,-0.020016894,0.020016894
NR4A2,-0.007937662,0.007937662
NR6A1,0.014253737,0.014253737
NRG2,0.008953285,0.008953285
NRGN,-0.030110162,0.030110162
NSMCE1,-0.060611784,0.060611784
NT5C,-0.06735697,0.06735697
NT5C3B,-0.022885349,0.022885349
NT5E,-0.008547007,0.008547007
NT5M,0.0,0.0
NTHL1,-0.020010352,0.020010352
NTNG1,0.0,0.0
NUAK1,0.0,0.0
NUDT13,0.0,0.0
NUDT18,0.0018526018,0.0018526018
NUDT2,0.0613228,0.0613228
NUDT21,-0.039818134,0.039818134
NUDT5,-0.10996789,0.10996789
NUF2,0.000653659,0.000653659
NUMA1,0.0037028473,0.0037028473
NUP107,-0.00898917,0.00898917
NUP160,0.026833534,0.026833534
NUP188,-0.0018427866,0.0018427866
NUP210,0.008564834,0.008564834
NUP35,-0.008047387,0.008047387
NUP54,0.024797719,0.024797719
NUP62,0.007795505,0.007795505
NUP88,0.006456729,0.006456729
NUS1,-0.05916603,0.05916603
OASL,1.3722404,1.3722404
OAT,0.014492437,0.014492437
OBSCN,0.0,0.0
OCRL,-0.008375734,0.008375734
ODC1,-0.0028112084,0.0028112084
OFD1,0.020097129,0.020097129
OGT,-0.0070815813,0.0070815813
OMG,0.0078376895,0.0078376895
OPA1,-0.02850591,0.02850591
OPHN1,0.0,0.0
OPRM1,0.0,0.0
ORAI1,-0.15372926,0.15372926
ORC1,0.0,0.0
ORC4,0.0062885396,0.0062885396
ORC5,-0.01747704,0.01747704
ORC6,0.0054970053,0.0054970053
ORMDL3,0.012374546,0.012374546
OSBPL2,0.00474371,0.00474371
OSBPL5,0.016807413,0.016807413
OSBPL6,0.0,0.0
OSBPL7,0.0076826694,0.0076826694
OSM,-0.16887209,0.16887209
OTUD3,-0.009612299,0.009612299
OTUD7B,0.0,0.0
OXA1L,0.005591251,0.005591251
OXCT1,0.013566708,0.013566708
OXT,0.0,0.0
OXTR,0.0,0.0
P2RX5,0.0003089942,0.0003089942
P2RY10,-0.0064473897,0.0064473897
P2RY14,0.0,0.0
PABPC1,-0.436898,0.436898
PACS1,-0.0012317952,0.0012317952
PACSIN1,0.0,0.0
PADI4,3.3419114e-05,3.3419114e-05
PAFAH2,0.009621763,0.009621763
PANK1,0.0,0.0
PANK3,-0.000860163,0.000860163
PAOX,-0.009262157,0.009262157
PAQR3,0.0,0.0
PARD3,0.0,0.0
PARD6A,-0.030998453,0.030998453
PARD6B,0.0,0.0
PARD6G,-0.01171877,0.01171877
PARG,0.015852284,0.015852284
PARP1,-0.03687243,0.03687243
PARP16,-0.009709395,0.009709395
PARP2,0.00869665,0.00869665
PAXIP1,-0.0087621845,0.0087621845
PBX1,0.0,0.0
PCBP4,-0.0060474137,0.0060474137
PCF11,0.016459204,0.016459204
PCGF2,0.0,0.0
PCGF6,-0.019101912,0.019101912
PCK2,0.0056964336,0.0056964336
PCM1,-0.013244234,0.013244234
PCNA,-0.045992896,0.045992896
PCOLCE,0.0,0.0
PCP2,0.0,0.0
PCYOX1L,-0.008772797,0.008772797
PCYT2,-0.042697944,0.042697944
PDCD1,0.0,0.0
PDCD4,0.03147018,0.03147018
PDCD7,-0.045953944,0.045953944
PDE3B,-0.02483004,0.02483004
PDE4B,0.017542608,0.017542608
PDE4C,0.0,0.0
PDE4D,-0.0052881762,0.0052881762
PDE5A,-0.005839984,0.005839984
PDE6A,0.0,0.0
PDE6B,0.0,0.0
PDE7B,-0.009432526,0.009432526
PDE9A,0.0,0.0
PDGFA,-0.00091807544,0.00091807544
PDGFD,0.010691116,0.010691116
PDGFRA,0.0,0.0
PDGFRB,0.0,0.0
PDHA1,-0.014083482,0.014083482
PDHX,0.00037676655,0.00037676655
PDK1,0.013326661,0.013326661
PDK2,-0.026842996,0.026842996
PDK3,0.08270703,0.08270703
PDP2,0.0,0.0
PDS5A,0.012975905,0.012975905
PDS5B,-0.05280543,0.05280543
PELI3,0.0,0.0
PELP1,-0.0050298385,0.0050298385
PER1,0.0065174745,0.0065174745
PER2,0.0030033076,0.0030033076
PERP,-0.011179693,0.011179693
PEX11B,0.019580252,0.019580252
PEX12,0.0,0.0
PEX19,-0.0007548202,0.0007548202
PEX2,-0.017371804,0.017371804
PEX3,0.023120195,0.023120195
PF4,-0.030609438,0.030609438
PFDN1,-0.06874556,0.06874556
PGAM5,-0.006778205,0.006778205
PGAP1,0.08952291,0.08952291
PGM2L1,-0.009811131,0.009811131
PGRMC1,0.02643228,0.02643228
PGS1,-0.055639613,0.055639613
PHB2,-0.06918858,0.06918858
PHC1,0.0061745127,0.0061745127
PHC2,-0.04258603,0.04258603
PHC3,-0.016973186,0.016973186
PHF1,-0.043082416,0.043082416
PHF21A,-0.0014826376,0.0014826376
PHIP,-0.029922284,0.029922284
PHKG2,-0.033309445,0.033309445
PHLDA1,-0.24340954,0.24340954
PIAS2,-0.0015762402,0.0015762402
PIF1,0.0,0.0
PIGA,0.0055671707,0.0055671707
PIGB,0.017102076,0.017102076
PIGH,-0.023997389,0.023997389
PIGK,-0.011873364,0.011873364
PIGL,-0.0018280763,0.0018280763
PIGN,-0.011099918,0.011099918
PIGX,-0.0447174,0.0447174
PIK3C2B,-0.016500069,0.016500069
PIK3CB,-0.040290263,0.040290263
PIK3CD,0.010107398,0.010107398
PIK3CG,0.016808849,0.016808849
PIK3R1,-0.079176515,0.079176515
PIK3R4,0.0,0.0
PILRB,-0.0063818786,0.0063818786
PIM1,0.0067937374,0.0067937374
PINK1,-0.015485714,0.015485714
PIP4K2C,0.016492907,0.016492907
PITPNM2,0.0,0.0
PJA1,0.0038572326,0.0038572326
PLA2G12A,-0.0022005513,0.0022005513
PLA2G7,-0.14434332,0.14434332
PLAC8,0.4694628,0.4694628
PLAGL1,-0.0055169724,0.0055169724
PLAU,0.0087022595,0.0087022595
PLAUR,-0.29246947,0.29246947
PLCB2,0.0,0.0
PLCD1,0.0,0.0
PLCG1,0.007754011,0.007754011
PLEK,0.24656081,0.24656081
PLEKHA1,0.00047153607,0.00047153607
PLEKHA2,0.0131014325,0.0131014325
PLEKHA5,-0.008709639,0.008709639
PLEKHA8,0.005560226,0.005560226
PLEKHG1,0.009278851,0.009278851
PLIN2,-0.19863813,0.19863813
PLK2,0.0,0.0
PLK3,-0.040902752,0.040902752
PLOD2,0.0,0.0
PLTP,0.002888205,0.002888205
PMAIP1,0.1502639,0.1502639
PMCH,0.0,0.0
PMEPA1,0.0044075027,0.0044075027
PNO1,-0.023674756,0.023674756
PNOC,0.0,0.0
POLA1,0.0,0.0
POLB,0.034287415,0.034287415
POLD1,0.017824108,0.017824108
POLD3,0.02381521,0.02381521
POLE,0.0,0.0
POLH,0.0019823704,0.0019823704
POLR1A,-0.0029190537,0.0029190537
POLR1E,0.017783951,0.017783951
POLR2A,-0.029952966,0.029952966
POLR2B,-0.027351897,0.027351897
POLR2C,-0.024996892,0.024996892
POLR2K,-0.03851676,0.03851676
POLR3A,-0.014769769,0.014769769
POLR3D,-0.023752568,0.023752568
POLR3G,0.00020706188,0.00020706188
POMK,0.0,0.0
POP5,-0.033872724,0.033872724
POP7,-0.029061139,0.029061139
PORCN,-0.02339064,0.02339064
POT1,0.0031460589,0.0031460589
POU2F1,-0.0006696079,0.0006696079
POU3F1,0.0,0.0
PPAT,0.016402919,0.016402919
PPBP,-0.013631001,0.013631001
PPIH,0.008790415,0.008790415
PPIL4,0.0055525303,0.0055525303
PPIP5K2,-0.036567952,0.036567952
PPM1A,0.04253102,0.04253102
PPP1R14A,0.0,0.0
PPP2R2D,-0.001943659,0.001943659
PPP2R5A,-0.016275287,0.016275287
PPP3CA,0.017602965,0.017602965
PPT1,-0.023922533,0.023922533
PPWD1,-0.027445167,0.027445167
PRC1,-0.008944648,0.008944648
PREB,-0.040516563,0.040516563
PREX1,-0.015749045,0.015749045
PRIM1,-0.011282124,0.011282124
PRKAB1,-0.015235172,0.015235172
PRKACB,0.011875612,0.011875612
PRKAR1B,0.010866987,0.010866987
PRKAR2B,-0.008418293,0.008418293
PRKCH,0.016816616,0.016816616
PRKCI,-0.0008578319,0.0008578319
