gene,proba_de,bf,lfc_mean,lfc_std,proba_up,detection_rate
NOL6,0.94286,2.8034134124550163,-0.910471748046875,3.330958075962675,0.39358,1.0
ULBP2,0.94286,2.8034134124550163,-0.47514578002929686,3.8568957324311155,0.44718,1.0
LTB,0.94284,2.803042243914064,-0.47150678283691405,4.476603503981985,0.4443,1.0
PIF1,0.94276,2.801558788659938,-0.7468665795898437,3.3983041611466693,0.41352,1.0
MVK,0.94276,2.801558788659938,-0.5777799572753907,3.5885613043437545,0.44172,1.0
PRKAR2B,0.94274,2.8011882291462635,0.16973110572814942,3.461740703099858,0.52016,1.0
HIP1R,0.94272,2.8008177911818204,-0.9588132934570313,4.010311995676282,0.4145,1.0
NR6A1,0.9427,2.8004474746814103,-0.08441888139724732,3.526446934765025,0.4925,1.0
CHGB,0.94268,2.8000772795599227,-0.3894659118652344,4.372250195522322,0.468,1.0
IVD,0.94266,2.799707205732338,-0.7892702514648438,3.6656900795368834,0.4024,1.0
DUSP16,0.94262,2.7989674216192295,-0.5347967102050781,3.6868207290467523,0.4477,1.0
COQ3,0.94256,2.7978586530334075,-0.48811906982421877,3.6057828998081596,0.45332,1.0
ASNS,0.94252,2.797120078045349,-0.1496201644897461,3.7848738339858254,0.48456,1.0
GFI1,0.9425,2.796750971518861,-0.39986460083007813,3.9157349371322367,0.4561,1.0
ARHGEF12,0.94248,2.7963819855250724,-0.480117421875,3.383652276750982,0.4458,1.0
NSMCE1,0.94246,2.796013119979845,-1.33704931640625,3.0995800409386236,0.28954,1.0
PHC1,0.94242,2.7952757498989667,-1.1932820239257813,3.2480502209692035,0.35396,1.0
CHAC2,0.9424,2.794907245195477,-0.48994753173828126,3.75602020539441,0.45104,1.0
IL5RA,0.94238,2.7945388606048756,-0.7730512768554687,4.035879343453497,0.41892,1.0
PDK2,0.94232,2.7934344266738362,-1.5999659228515626,2.96373451051857,0.29188,1.0
NFE2,0.9423,2.793066521698657,-0.07353622678756713,3.7859711231366844,0.4925,1.0
NPHP1,0.94224,2.791963524611689,0.42516914306640624,4.466286089600528,0.55618,1.0
ABCB4,0.94216,2.7904945336827836,-0.5508873400878906,3.80387507674324,0.43474,1.0
OXTR,0.94214,2.7901275839430593,-0.32495683013916016,3.961157680264812,0.46006,1.0
ACACB,0.94212,2.7897607532348805,-0.23719149972915649,4.181797170508002,0.47672,1.0
SYTL1,0.9421,2.7893940414756733,-1.2669491674804687,3.6989186978876742,0.3404,1.0
AASS,0.94208,2.789027448582942,1.0120690063476563,3.728488508868636,0.60636,1.0
NEURL2,0.94208,2.789027448582942,-0.42569717163085935,3.499891650680487,0.45936,1.0
POLR3A,0.94206,2.788660974474281,0.15952497283935546,3.492669111901112,0.51824,1.0
RGS13,0.94204,2.7882946190673707,1.0639494702148438,3.0396207812126095,0.6473,1.0
ARHGEF10,0.942,2.7875622640299427,-0.2268218072128296,3.756029656676742,0.4727,1.0
ATIC,0.94198,2.787196264235211,-0.39805021240234373,4.112781170703585,0.45838,1.0
CXCR5,0.94196,2.7868303828137937,-0.1931408818054199,3.9539695785249065,0.4845,1.0
SLC16A7,0.94188,2.7853680392246414,-0.7764761010742187,3.480308846804846,0.41638,1.0
AVP,0.94186,2.7850027484430564,-1.0476620092773437,4.495512782063017,0.3956,1.0
KIR2DL3,0.94186,2.7850027484430564,-0.8497597509765625,4.410301125985645,0.39668,1.0
IL21R,0.94182,2.784272520448115,-1.5326948876953126,3.1201973492745863,0.30954,1.0
CYGB,0.9418,2.7839075830720614,-1.3579990625,4.410735220671733,0.37482,1.0
PROK2,0.9418,2.7839075830720614,-0.7273549072265625,3.4423563926830614,0.40764,1.0
CYP1B1,0.94178,2.7835427633352947,-1.272927353515625,3.9176720177433446,0.33078,1.0
BTLA,0.94178,2.7835427633352947,0.22539623703002928,4.105405137257492,0.52594,1.0
MYLK,0.94172,2.782449009149745,0.6126677453613282,3.3875993054235867,0.57302,1.0
GFOD1,0.94168,2.7817204264038216,-0.30836921936035155,3.3580305488096123,0.46848,1.0
IZUMO4,0.94166,2.7813563108017787,-1.2176446044921876,3.555923674609885,0.35824,1.0
HES1,0.94166,2.7813563108017787,-1.1098750122070313,3.375774754282851,0.36676,1.0
LILRA4,0.94166,2.7813563108017787,0.5267105102539062,3.814444343251461,0.56318,1.0
ZNF486,0.94164,2.7809923122727978,-0.6045784326171875,3.7757142118331926,0.4329,1.0
MDC1,0.94156,2.7795374872776266,-0.5622838623046875,3.323481288320535,0.43716,1.0
KIF21A,0.94156,2.7795374872776266,-0.2429598285675049,4.02610901043302,0.4931,1.0
SYNE2,0.94154,2.7791740729072743,0.8186135961914063,4.103661330005264,0.67288,1.0
TK1,0.94154,2.7791740729072743,0.5168420556640625,3.3405582945346795,0.56374,1.0
DHCR7,0.9415,2.778447593859396,-0.9176718017578125,4.625860015838522,0.40504,1.0
ARHGEF9,0.9415,2.778447593859396,-0.7698467309570313,3.6297121737074103,0.42732,1.0
IL2RA,0.94142,2.7769960322961076,1.0411761279296874,3.2984424598974504,0.62666,1.0
EPAS1,0.94142,2.7769960322961076,-1.0051963940429687,3.2591993262863674,0.37968,1.0
IGFBP2,0.94142,2.7769960322961076,-0.9050727001953125,3.1414040030671266,0.38434,1.0
ITPKB,0.94136,2.7759085805772767,-1.0348163427734376,3.4217691108060615,0.38698,1.0
TBC1D10C,0.94128,2.7744602668098857,-1.262977978515625,3.726091396427976,0.33158,1.0
EXTL2,0.94128,2.7744602668098857,-1.0181960815429687,3.7026499406884987,0.38184,1.0
HCRT,0.94128,2.7744602668098857,0.16056455196380615,3.6712197555312134,0.51098,1.0
ANAPC1,0.94126,2.77409847745718,-0.5759826611328125,3.3848056324384217,0.43782,1.0
PPBP,0.94124,2.7737368035820027,-0.1231934083557129,3.4098291037748805,0.48544,1.0
ANO9,0.9412,2.773013801948627,-0.17986584762573243,3.834968077032438,0.47336,1.0
ALDOC,0.94118,2.7726524740328222,-0.36229965911865236,3.389860566472832,0.45006,1.0
OBSCN,0.94116,2.7722912612793387,-0.9688560546875,3.6653476205771223,0.37254,1.0
ZNF570,0.94112,2.7715691809450087,-0.7722033666992187,3.8893856921139736,0.41472,1.0
UBE3D,0.94108,2.7708475603177893,-1.0336981982421876,4.20585482771646,0.37238,1.0
DUSP4,0.94106,2.7704869221984905,-0.6962698486328125,3.178188767955711,0.41776,1.0
TM7SF2,0.94104,2.7701263987711044,-1.376458779296875,3.321163020241788,0.31144,1.0
CEP250,0.94104,2.7701263987711044,-1.1878842114257813,3.1335456477938615,0.35534,1.0
FYN,0.94102,2.7697659899575084,-0.865790439453125,3.568386436290437,0.40652,1.0
GDPD3,0.94096,2.768685450419429,-0.8112240649414062,3.21156395787511,0.40054,1.0
ARHGAP24,0.94094,2.7683254992813566,-1.092315615234375,3.4882406184694528,0.36098,1.0
LIPC,0.94094,2.7683254992813566,-0.12320163949012757,3.5326153152306214,0.4801,1.0
PTCRA,0.94092,2.7679656623676516,-0.2603751929473877,3.5786861941339745,0.46546,1.0
SCN1B,0.9409,2.7676059396006667,-0.7836137646484375,3.233904442684725,0.4028,1.0
GTSE1,0.94084,2.766527455404744,-1.5257653271484375,3.448150943925834,0.32002,1.0
TUBA4A,0.94078,2.76544999574155,-1.5411864306640626,2.932396546022462,0.29848,1.0
LIPT2,0.94076,2.765091069834089,-0.7199454504394531,3.8389618949924516,0.40104,1.0
NRGN,0.94074,2.7647322574549955,-0.5632223974609375,3.23853882099024,0.4302,1.0
ATR,0.9407,2.7640149729742256,0.11845973308563232,3.390806035869242,0.51294,1.0
PNOC,0.94068,2.763656500718899,0.08437154026031495,4.081258211830219,0.51296,1.0
GNG7,0.94064,2.7629398957948204,-0.5029537274169922,3.8116419076891725,0.44938,1.0
ITGB3,0.94058,2.7618658362268222,-1.0183815161132812,3.4833204998716836,0.37822,1.0
ACTA2,0.94052,2.7607927922074516,2.0268002099609377,2.4215116442580444,0.80212,1.0
HIC1,0.94048,2.7600779927057157,-0.8315201586914063,3.158869811103699,0.39364,1.0
OTUD7B,0.9404,2.758649742594611,-0.23522852844238282,3.6424826055307844,0.47256,1.0
PARP2,0.94036,2.757936290773283,-0.869164404296875,3.297442166265507,0.39802,1.0
PGM2L1,0.94024,2.7557986210000363,-0.2811639581298828,3.3604065789013893,0.45588,1.0
USP46,0.94022,2.7554427335777625,-1.31205810546875,3.0354810440025406,0.3358,1.0
CDC14B,0.94018,2.7547312930922025,0.4173860021972656,3.2547640832585367,0.55172,1.0
NFATC2,0.94018,2.7547312930922025,-0.06617117412567139,3.7822420197585624,0.51718,1.0
DHODH,0.94016,2.7543757398792357,-0.3387676103973389,4.082603171333601,0.47598,1.0
MXD4,0.94012,2.7536649671392994,-1.1031069653320313,3.4234830159555276,0.3703,1.0
MT1X,0.94012,2.7536649671392994,0.22910544067382813,3.144279576696171,0.53184,1.0
ADRB2,0.9401,2.7533097474631023,1.010608623046875,3.2006379393545594,0.62242,1.0
EEF2K,0.94008,2.752954638816722,-1.443304951171875,3.0796648619083133,0.33068,1.0
FBXO32,0.94008,2.752954638816722,-0.5007915466308593,3.680492883553176,0.4224,1.0
ZNF20,0.94006,2.7525996411257325,-0.7633414184570313,3.147658293149132,0.40358,1.0
GTF3C1,0.94002,2.751889978312587,-1.3297896044921875,3.105922964168141,0.3367,1.0
PTPRB,0.93996,2.7508263144018867,-1.2005174853515626,3.8573163631179725,0.34924,1.0
ZFP30,0.93996,2.7508263144018867,-0.05336538970947265,4.194394057570313,0.49492,1.0
CBX8,0.93994,2.7504719808844236,-0.8467331298828125,3.3024632613696636,0.40346,1.0
HSPA2,0.93992,2.7501177578034373,-0.5200158093261719,3.412323742506834,0.43688,1.0
PDGFA,0.93988,2.7494096426556314,0.39978047607421874,3.343687806759906,0.5417,1.0
ZNF540,0.93976,2.747287940023993,-1.1681977001953125,4.6806297979153815,0.36256,1.0
ORC5,0.93974,2.7469347075575556,-0.6752888635253906,3.6545171948372452,0.4344,1.0
SUV39H1,0.93968,2.745875668074508,-0.95615544921875,3.523831078225344,0.39116,1.0
ERBB2,0.93968,2.745875668074508,-0.216284556350708,3.966471276729693,0.48172,1.0
ACSL6,0.93966,2.7455228739754833,-1.3172158984375,3.2917800459103415,0.333,1.0
CCR7,0.93964,2.745170189285917,0.606131142578125,4.381176893883302,0.5702,1.0
FBXO44,0.93958,2.744112790946219,-0.43678273193359374,4.052264483797563,0.44268,1.0
KLK1,0.93952,2.7430563746747643,0.044597743453979495,3.70614493768003,0.50818,1.0
MIB2,0.93942,2.741297857952396,-1.2295285888671874,3.1123767162986975,0.34702,1.0
HDAC4,0.93938,2.7405952115513736,0.03454997944355011,3.313916909534011,0.5061,1.0
ATP8B3,0.93936,2.740244050981759,-0.2333492510986328,3.432008460409765,0.46938,1.0
SLC25A4,0.93934,2.7398929987369742,-0.6649888366699219,4.755135719038877,0.43864,1.0
TAF1C,0.93922,2.7377889560773663,-0.5394826782226563,3.176251543814691,0.43536,1.0
IL11RA,0.93918,2.7370884718789683,-0.4878494873046875,3.371839067637875,0.44614,1.0
TRAF3IP1,0.9391,2.7356887950947173,-0.7957467346191406,3.752338060916883,0.43218,1.0
KCNMB3,0.9391,2.7356887950947173,-0.6795285595703126,3.1898707726337907,0.41414,1.0
PIK3C2B,0.9391,2.7356887950947173,-0.4222263427734375,4.748306597142625,0.44676,1.0
SLC12A4,0.93908,2.735339144570347,-1.3699889990234375,2.9420927769497274,0.30496,1.0
RTKN,0.93908,2.735339144570347,-0.8051261206054687,4.477586741054693,0.40356,1.0
ALKBH2,0.93908,2.735339144570347,-0.4041147964477539,3.9498564428080156,0.45608,1.0
PER2,0.93906,2.734989601372903,-1.203142451171875,3.110827110673403,0.34916,1.0
MCM7,0.93904,2.7346401654316335,-1.3210332958984374,3.149950200479797,0.32766,1.0
WRN,0.93904,2.7346401654316335,-0.51744220703125,3.4009128840937883,0.45302,1.0
GZMH,0.93904,2.7346401654316335,-0.2991986651611328,4.1768448490626024,0.4711,1.0
DTX4,0.93904,2.7346401654316335,-0.16548414016723634,3.7243849008900933,0.4815,1.0
FLT3LG,0.939,2.7339416150349507,-0.2264495036315918,3.443056690254316,0.47434,1.0
RNF152,0.93898,2.7335925004383816,-0.6935373815917969,3.2408040997312373,0.4084,1.0
CTTN,0.93892,2.7325457982102543,-0.9548362866210938,3.110434889981486,0.3807,1.0
ABCC5,0.93888,2.731848530656298,-1.3561741552734374,3.161010935939779,0.33804,1.0
ZNF248,0.93888,2.731848530656298,-1.0569646166992188,3.6516502500986965,0.36016,1.0
ZNF682,0.93888,2.731848530656298,-0.5805854125976563,3.495534555497744,0.4037,1.0
CTSL,0.93888,2.731848530656298,0.42164752319335935,3.10480119742954,0.55036,1.0
CLEC4E,0.93884,2.7311516895924797,-0.16442095885753633,4.498324015832271,0.479,1.0
TADA1,0.93878,2.7301072264405972,-1.2378179638671876,3.755511887864315,0.35486,1.0
NDC80,0.93876,2.729759284695507,1.28537931640625,3.010347573446462,0.66024,1.0
GRIP1,0.93866,2.72802116762577,-0.1341350665283203,3.531874702865313,0.48494,1.0
ATP8A1,0.93864,2.7276738620563683,-0.7865181188964844,4.003051188650981,0.40436,1.0
GPSM1,0.93864,2.7276738620563683,0.12661513685226441,3.1911115957444802,0.5151,1.0
ZNF500,0.93862,2.7273266622732657,-1.2778842041015626,3.158257419789862,0.30802,1.0
GALNT3,0.93862,2.7273266622732657,0.18528905982971192,3.1876774514715134,0.52506,1.0
MGST2,0.9386,2.7269795682072204,-1.48199732421875,2.9279224091723237,0.30734,1.0
HSD17B8,0.9386,2.7269795682072204,-0.6367834765625,3.30139087747149,0.41692,1.0
NMB,0.93858,2.726632579789057,-2.0139909228515624,2.1510190572253216,0.15116,1.0
S100A9,0.93858,2.726632579789057,-1.1670440502929686,4.241001224687489,0.3555,1.0
PEX12,0.93858,2.726632579789057,-0.1773481959915161,3.455000022639805,0.47762,1.0
ALDH8A1,0.93858,2.726632579789057,0.05464535045623779,3.963715357155268,0.50146,1.0
ZNF331,0.93852,2.7255922477311256,-1.25010095703125,3.26243101872163,0.37538,1.0
SMAD5,0.93852,2.7255922477311256,-1.2474897924804687,3.08109810079451,0.3429,1.0
CTSF,0.93848,2.724899220000076,-1.2205553735351562,3.0037062279077755,0.33418,1.0
TAL1,0.93848,2.724899220000076,0.06139989134311676,3.3615056055517076,0.5068,1.0
TRIM32,0.93842,2.7238604674887714,-0.4637702947998047,4.30992250922639,0.4662,1.0
CAMK2D,0.93838,2.7231684910706457,0.29571239562988283,3.2564534304509616,0.53716,1.0
KDM4D,0.93832,2.7221313129581763,0.1685596710205078,3.207888820420754,0.51758,1.0
RAB37,0.93822,2.7204047755930394,-0.5766413598632812,3.2736812015348296,0.42792,1.0
NR1D1,0.9382,2.720059781430713,-0.47327434204101565,3.208393860296869,0.43876,1.0
SLC26A2,0.93814,2.719025424343414,-1.0803596313476562,3.092046200751107,0.36068,1.0
RPEL1,0.93812,2.7186808468885104,-0.3088507452392578,3.3492014857522614,0.46626,1.0
RAB30,0.9381,2.7183363734413555,-0.4085585711669922,3.7779828306817365,0.4711,1.0
EPOR,0.93806,2.7176477383002995,-1.1945817944335937,3.1420292756784294,0.36076,1.0
ABHD14B,0.93806,2.7176477383002995,-0.9828780810546875,3.4761492330281585,0.37598,1.0
SAP30,0.93802,2.7169595183809325,0.00807457878112793,3.3679316428896695,0.50172,1.0
GNG11,0.938,2.716615563961132,-0.18070220947265625,3.303722337274154,0.47946,1.0
MEIS1,0.93798,2.7162717131449856,0.359147158203125,3.5403843748779056,0.5422,1.0
PDP2,0.93796,2.715927965865368,-0.29021958282470706,3.609779817124592,0.4699,1.0
FAM169A,0.93794,2.7155843220552245,0.33764232025146484,3.43016041550176,0.55566,1.0
GADD45A,0.93792,2.715240781647564,-0.947058076171875,3.1733290793219235,0.38552,1.0
GPD1L,0.93792,2.715240781647564,-0.6011201745605469,3.654860227934346,0.4313,1.0
ANKRD26,0.93792,2.715240781647564,-0.5384254724121094,3.144585736781603,0.43214,1.0
ARHGAP6,0.93788,2.7145540107720496,-0.23335081268310548,3.560108733605637,0.46928,1.0
ARHGEF7,0.9378,2.7131817069103517,-1.27597240234375,2.98361973014024,0.33342,1.0
ACTR5,0.9378,2.7131817069103517,-0.8853463793945312,3.455202953887875,0.3995,1.0
NCK2,0.93778,2.7128388884497303,-0.460936982421875,3.1536838808147554,0.44864,1.0
CLEC4C,0.9377,2.7114686426321715,1.3791529248046874,3.2176700771874787,0.67596,1.0
PVALB,0.9377,2.7114686426321715,-0.776715888671875,3.0424648221318287,0.39682,1.0
THRA,0.93766,2.710784135610144,-0.08360352412223816,3.241189123628756,0.4791,1.0
TBCD,0.93762,2.7101000384736076,-1.36639359375,3.029313845590113,0.32748,1.0
LZTFL1,0.93762,2.7101000384736076,-0.90219466796875,3.591680297467156,0.40766,1.0
MTA2,0.93754,2.7087330717461042,-0.79219484375,3.1458750623095177,0.40088,1.0
ZNF324B,0.93754,2.7087330717461042,-0.6828665063476562,3.6731326801615873,0.4334,1.0
JAM3,0.93754,2.7087330717461042,-0.5341395361328125,3.445446411071405,0.44248,1.0
RFC5,0.93748,2.7077089187303973,-0.6522298583984375,3.1433845775594427,0.42308,1.0
PAQR3,0.93748,2.7077089187303973,0.01576996529817581,3.5544391341243267,0.50122,1.0
CLUAP1,0.93746,2.7073677382379553,0.1123520673751831,4.072834578661896,0.52206,1.0
ABHD4,0.93742,2.706685682629401,-0.7950647998046875,3.1613420575345104,0.39944,1.0
ADAT2,0.93742,2.706685682629401,-0.3849692401123047,4.46179971008531,0.46132,1.0
SLC6A4,0.9374,2.706344807382553,-0.07565981910705566,3.8000770096502894,0.48642,1.0
POU3F1,0.93734,2.70532279108864,-1.0388392504882813,3.5920306925219814,0.37674,1.0
PDK1,0.93728,2.704301687597216,-0.75022486328125,3.032499194633385,0.40238,1.0
SLC4A7,0.93724,2.7036214581823996,-1.50706478515625,2.8837532088026268,0.3006,1.0
TRIM62,0.93722,2.703281495154321,-1.51361125,2.7756484264038983,0.26956,1.0
KAT6B,0.9372,2.702941633159488,-1.5021085009765625,2.418774215101049,0.2404,1.0
CABIN1,0.93718,2.7026018721332505,-0.6914258227539063,3.3427351818071953,0.41848,1.0
NUP35,0.93712,2.7015831942205204,-0.23427016448974608,3.2192401007019416,0.48534,1.0
CTSW,0.93712,2.7015831942205204,-0.003639101529121399,3.9995110588752047,0.5145,1.0
ZNF771,0.93708,2.7009045792725073,-1.0754872387695313,3.7335451394912704,0.39386,1.0
KIR3DL1,0.93704,2.7002263666524713,-0.17806355045318603,4.181134842039001,0.48278,1.0
SOX4,0.93702,2.6998874110549305,-1.1706785302734375,2.956450062840454,0.3489,1.0
PIK3CB,0.937,2.6995485558468904,-0.45879714172363284,3.1258476705221456,0.44776,1.0
TNNT3,0.937,2.6995485558468904,0.36438510925292966,3.204350359515908,0.54568,1.0
TRAT1,0.93694,2.6985325919196863,-0.08602153450012207,4.447033278839078,0.50076,1.0
HSPA6,0.93692,2.698194137629871,-0.2744301583099365,3.3349987177786113,0.46438,1.0
FHL2,0.9369,2.6978557834099743,-0.029571569213867187,3.1046160212628116,0.49622,1.0
BCL2,0.9369,2.6978557834099743,0.018338171157836914,3.0947767425904225,0.501,1.0
MATN1,0.93684,2.6968413205327586,-0.15806652549743652,3.1349457875224362,0.48512,1.0
MUC12,0.93682,2.6965033659558,-0.26392451629638675,3.691181380332077,0.46934,1.0
PHLDA1,0.93672,2.6948150880810706,-1.7299456689453125,2.411590019053271,0.23594,1.0
ZNF799,0.93666,2.693803315086137,-0.9835895874023437,3.7867253694391,0.36922,1.0
HLA-DMA,0.93666,2.693803315086137,-0.8660868359375,3.0147534749114677,0.37342,1.0
TCTN2,0.93646,2.6904371799042046,-1.0346051513671874,3.1782498981577074,0.36248,1.0
GRB14,0.93642,2.6897651382998613,-0.36706635147094724,3.3901944353152973,0.44878,1.0
CDK8,0.9364,2.6894292652706793,-0.4027110467529297,3.162905993012701,0.45552,1.0
SYCP3,0.93638,2.689093490673815,-0.8555953833007812,3.1053497716258773,0.39808,1.0
STARD10,0.93632,2.688086756855578,-1.729963017578125,2.872185407054964,0.23558,1.0
ZNF665,0.93632,2.688086756855578,-0.1748375331401825,3.33184065487914,0.46604,1.0
GATA3,0.9363,2.687751375366726,-0.5128800769042968,3.98280803051875,0.45002,1.0
ZNF658,0.93628,2.687416091999856,-0.8146906616210937,3.078091729656523,0.40086,1.0
GNB5,0.93628,2.687416091999856,-0.5263983367919922,3.590858008378377,0.45628,1.0
ZNF77,0.93624,2.6867458193845506,-0.98224728515625,3.40869795599114,0.36182,1.0
SESN1,0.93624,2.6867458193845506,0.06403811935424805,3.2027267828886172,0.49922,1.0
CDK6,0.93622,2.686410830012508,-0.5366032849121094,3.193581520839343,0.4436,1.0
GRAP2,0.93622,2.686410830012508,-0.21545149925231932,3.9113832405678335,0.47648,1.0
RMI2,0.93614,2.6850718506556546,0.2769816961669922,3.082181509700306,0.5318,1.0
TEX2,0.93612,2.68473735004141,-1.3074832373046874,2.792239294809769,0.32182,1.0
HGD,0.93612,2.68473735004141,0.287391272277832,3.1936723887917853,0.53866,1.0
ALOX5AP,0.93604,2.6834003226414573,-0.6191747998046875,3.4981597099545536,0.4618,1.0
PLCD1,0.93604,2.6834003226414573,-0.6017557556152344,3.86419260178746,0.4445,1.0
RGS2,0.93598,2.6823985741862195,-0.875298125,2.979406615134796,0.39984,1.0
DENND3,0.93596,2.682064852393175,-1.1071489038085938,2.8141879684880555,0.34832,1.0
BEGAIN,0.93594,2.6817312276778202,-0.5441705810546875,3.0806173507151295,0.4309,1.0
NCAM1,0.93594,2.6817312276778202,0.017709788208007813,3.714037386342742,0.5023,1.0
GTF2H2,0.9359,2.6810642692365856,-0.1417184902191162,3.0844915837893794,0.48888,1.0
PARG,0.93588,2.6807309353890556,-0.691805419921875,3.2484913907311217,0.41414,1.0
PIK3R1,0.93588,2.6807309353890556,-0.41813664794921873,3.2853284809919376,0.45714,1.0
MCM6,0.93586,2.6803976983759066,-1.1048883154296876,4.102144924585423,0.38416,1.0
TNFRSF9,0.93586,2.6803976983759066,-0.9139496044921875,2.9824278051004143,0.37788,1.0
APOBEC3H,0.93584,2.680064558136457,0.3965470831298828,3.5306072397214736,0.5537,1.0
ACOXL,0.93582,2.679731514610078,-2.55887681640625,3.1225129767578417,0.20618,1.0
AKR1C3,0.93576,2.678732963703946,-0.8966371264648437,3.188885389522077,0.3881,1.0
RINL,0.93574,2.6784003064247095,-1.0721591259765626,3.2988631274402964,0.29916,1.0
BCL2L11,0.93574,2.6784003064247095,-0.5496725073242188,3.2601858018856693,0.4448,1.0
BCKDHB,0.93574,2.6784003064247095,-0.5147998089599609,4.432192184793523,0.43208,1.0
LRRC7,0.93568,2.6774029128105927,0.8870156127929687,3.8932900989842785,0.5893,1.0
NME3,0.93564,2.676738464985327,-1.2163675,2.035290569574772,0.24026,1.0
CLU,0.93558,2.675742513921796,-0.21088683971405028,3.1366084612640006,0.47632,1.0
SOCS2,0.93558,2.675742513921796,0.1404335802459717,3.061990488765322,0.52842,1.0
CSF2,0.93556,2.6754107221739187,-0.4939464501953125,4.167659104599601,0.45388,1.0
ATP6V1G2,0.93554,2.675079026296246,-0.41697856201171873,3.6669592216862923,0.44778,1.0
TMOD1,0.93554,2.675079026296246,0.06072465866088867,3.168746846677803,0.50538,1.0
GP1BA,0.93552,2.6747474262289876,0.5521059094238281,3.576227138920889,0.56096,1.0
PLAUR,0.93544,2.6734219828703707,-1.008509794921875,3.1819623504681256,0.36046,1.0
SMOX,0.93538,2.6724289034395694,-1.5625480322265626,3.0170839111089363,0.27286,1.0
RAB39B,0.93538,2.6724289034395694,-0.7549351745605469,4.9788071165778485,0.41418,1.0
DVL2,0.9353,2.6711061319336507,-0.5961245043945312,2.990848089423863,0.42042,1.0
NOS3,0.93528,2.670775676948327,0.5106890759277344,4.351630713979884,0.5495,1.0
IRF8,0.93526,2.6704453170012488,1.3920529052734374,2.9124996911771994,0.73082,1.0
TNNC2,0.93526,2.6704453170012488,0.67553044921875,2.9895454456410784,0.59094,1.0
SAT1,0.93524,2.6701150520334025,1.790057900390625,1.7242429890024513,0.84834,1.0
STK11,0.93524,2.6701150520334025,-0.9922237963867188,2.955151689540899,0.36666,1.0
GAS8,0.93522,2.6697848819858323,-0.37089836059570314,3.117236273405085,0.45586,1.0
MEF2C,0.9352,2.66945480679963,-0.6236551354980469,3.4732784931123666,0.41872,1.0
FES,0.93518,2.669124826415949,-0.17179972061157225,3.178724920722582,0.47128,1.0
TNFSF14,0.93516,2.668794940775994,-1.5749103466796874,2.5653153850786587,0.2564,1.0
IRS2,0.93516,2.668794940775994,-0.5559925634765625,3.1267342568738967,0.42688,1.0
SLC25A12,0.93516,2.668794940775994,-0.1433630551147461,3.377635666926003,0.47806,1.0
ST6GALNAC6,0.93512,2.6681354534923565,-1.1364533911132813,3.186237375291132,0.35714,1.0
PAXIP1,0.9351,2.6678058517313574,-0.4657496276855469,3.381125012005734,0.4402,1.0
SARS2,0.9351,2.6678058517313574,-0.2520937013626099,5.205509597722715,0.46406,1.0
STMN1,0.93508,2.667476344479447,-1.00286705078125,4.119664753163455,0.35906,1.0
DYNC2LI1,0.93502,2.666488389193293,-0.67765904296875,3.6756132538387627,0.40548,1.0
MTA1,0.93494,2.6651724350614323,-1.0759531420898438,3.0496259363489147,0.3676,1.0
CHL1,0.93494,2.6651724350614323,-0.27437144023895266,3.5144309583798488,0.46882,1.0
ID3,0.93488,2.6641864571118425,-1.60961162109375,2.605343727236859,0.25728,1.0
RGS3,0.93488,2.6641864571118425,-0.8720930297851562,3.2727607858599512,0.41036,1.0
LAT,0.93488,2.6641864571118425,-0.8660563232421875,3.484799351913568,0.37558,1.0
SMAD3,0.93488,2.6641864571118425,-0.7342753247070313,2.9970359480808506,0.40504,1.0
RNF125,0.93484,2.66352960791698,-0.8542620947265624,4.007146489993021,0.38988,1.0
DPH2,0.93482,2.66320132397721,-0.5635696105957031,3.2902602238862517,0.44024,1.0
HOXB4,0.93476,2.6622170340947933,-0.08162654639720916,3.8000746442978937,0.514,1.0
MOGS,0.93474,2.661889124587218,-0.9439683764648438,2.9245002032158123,0.36916,1.0
ITGB3BP,0.93474,2.661889124587218,-0.2561194589996338,3.1769443865484543,0.46764,1.0
CCL22,0.93472,2.6615613085435244,-0.8577310791015625,3.1865079788176067,0.38456,1.0
STAT5B,0.9347,2.661233585906152,-0.48839724487304687,3.0097101134723783,0.43846,1.0
CTC1,0.93468,2.6609059566175923,-0.5913401879882813,3.0203943025716833,0.42424,1.0
CDK4,0.93468,2.6609059566175923,-0.5381684436035157,3.2145887907315407,0.44218,1.0
PRSS1,0.93468,2.6609059566175923,-0.10763417229890823,4.099268870857159,0.488,1.0
RPS6KA5,0.9346,2.6595963718031723,1.03948984375,2.851944759565935,0.65192,1.0
ABLIM3,0.9346,2.6595963718031723,0.4562026458740234,3.0632643315012076,0.5582,1.0
IDE,0.93456,2.658942137997507,-1.4645611962890626,2.8546465812578004,0.30418,1.0
PRKAB1,0.93456,2.658942137997507,-0.028433944826126097,3.1365068066691046,0.49826,1.0
IFT88,0.93454,2.6586151605448434,-1.5852096044921875,2.814590306912042,0.28992,1.0
SLC7A5,0.93454,2.6586151605448434,0.11202463609695434,3.070034000163084,0.52326,1.0
MMP11,0.93452,2.6582882759828226,-0.5790116906738281,3.6835102294551234,0.43714,1.0
HYAL2,0.93448,2.6576347853026263,-0.852092705078125,2.9976864019006633,0.38712,1.0
MTOR,0.93448,2.6576347853026263,-0.8397859741210938,2.942402396243499,0.39126,1.0
LPIN2,0.93446,2.657308179070537,1.35438880859375,2.1390812220874764,0.75034,1.0
