,lfc_mean,proba_de
GALR2,0.002735377,0.002735377
GALT,-0.021033704,0.021033704
GAMT,-0.011481991,0.011481991
GAPVD1,0.001578927,0.001578927
GAS8,0.00018918642,0.00018918642
GATA1,-0.0009985972,0.0009985972
GATA2,0.0023991182,0.0023991182
GATA3,-0.010950372,0.010950372
GBA2,0.009869715,0.009869715
GBP3,0.23332076,0.23332076
GBP4,0.7126869,0.7126869
GBP5,0.40462422,0.40462422
GCC2,-0.03292799,0.03292799
GCHFR,-0.0551728,0.0551728
GDE1,-0.038360603,0.038360603
GDI1,0.007908404,0.007908404
GDPD1,-0.0010238285,0.0010238285
GDPD3,0.0,0.0
GEMIN7,-0.011670254,0.011670254
GFI1,-0.008546794,0.008546794
GFM1,-0.004478909,0.004478909
GFM2,0.012197837,0.012197837
GFOD1,0.0047509754,0.0047509754
GGA2,-0.008556873,0.008556873
GINS4,-0.0015211129,0.0015211129
GIPR,-0.0014135193,0.0014135193
GIT2,-0.012252957,0.012252957
GLG1,-0.029606085,0.029606085
GLI1,0.0,0.0
GLO1,-0.0026970282,0.0026970282
GLRX5,-0.049571663,0.049571663
GLTP,-0.04083318,0.04083318
GLUL,0.06917688,0.06917688
GMPPB,-0.005602763,0.005602763
GNAL,-0.00064561306,0.00064561306
GNAO1,-0.0024989105,0.0024989105
GNB5,0.014182653,0.014182653
GNG11,0.023936145,0.023936145
GNG2,0.014512852,0.014512852
GNG3,-0.0018135982,0.0018135982
GNG4,0.0007214979,0.0007214979
GNG7,-0.020628389,0.020628389
GNG8,0.0015641251,0.0015641251
GNGT2,-0.023413818,0.023413818
GNLY,0.039985776,0.039985776
GNPDA1,-0.032310456,0.032310456
GOLGA3,-0.003563,0.003563
GOLGB1,0.013827853,0.013827853
GOPC,0.0004574135,0.0004574135
GP1BA,0.0015139787,0.0015139787
GP9,-0.0086944,0.0086944
GPAM,0.0063056443,0.0063056443
GPC1,0.0,0.0
GPC2,-0.0038372367,0.0038372367
GPD1L,-0.0018556106,0.0018556106
GPI,-0.00043351948,0.00043351948
GPR132,-0.0036155432,0.0036155432
GPR18,-0.01181623,0.01181623
GPR183,0.038217723,0.038217723
GPR27,0.0,0.0
GPR55,-0.00058788736,0.00058788736
GPSM1,0.0,0.0
GPSM2,-0.007930283,0.007930283
GPX1,-0.361402,0.361402
GRAP,0.001986336,0.001986336
GRAP2,0.014390178,0.014390178
GRB14,0.0,0.0
GRHL1,0.0,0.0
GRIN2C,0.0,0.0
GRIP1,0.0,0.0
GRK4,-0.0012302175,0.0012302175
GRPEL1,-0.026170246,0.026170246
GRPEL2,0.004648855,0.004648855
GSC,0.0019450429,0.0019450429
GSPT1,-0.06175965,0.06175965
GSPT2,-0.0028065555,0.0028065555
GSR,-0.011312984,0.011312984
GSS,-0.02036475,0.02036475
GSTM2,0.0,0.0
GSTM3,-0.0068082865,0.0068082865
GSTO2,0.003905207,0.003905207
GSTT1,-0.00031646178,0.00031646178
GTF2A1,-0.00070248917,0.00070248917
GTF2H2,-0.005841395,0.005841395
GTF3C1,-0.04053483,0.04053483
GTF3C2,0.003054873,0.003054873
GTF3C5,0.0047777593,0.0047777593
GTSE1,0.0,0.0
GYG1,-0.020156115,0.020156115
GYPA,0.0009723855,0.0009723855
GYPC,-0.08625741,0.08625741
GZMB,0.07087463,0.07087463
GZMH,-0.014101997,0.014101997
GZMM,-0.14149779,0.14149779
HACL1,-0.028418964,0.028418964
HADH,-0.023606312,0.023606312
HAS1,0.0,0.0
HAUS2,-0.012510596,0.012510596
HAUS3,0.011517197,0.011517197
HAUS6,-0.0046994686,0.0046994686
HBA1,0.025907233,0.025907233
HBA2,0.024348162,0.024348162
HBB,0.026756316,0.026756316
HBD,0.017889427,0.017889427
HBG1,-0.0119740935,0.0119740935
HBG2,-0.009814772,0.009814772
HBS1L,-0.031201184,0.031201184
HCFC1,-0.00512599,0.00512599
HCRT,0.0,0.0
HDAC4,-0.0037045889,0.0037045889
HDAC6,0.017909475,0.017909475
HDAC8,-0.009934476,0.009934476
HENMT1,-0.013787508,0.013787508
HERC1,-0.004649855,0.004649855
HERC2,-0.0050346465,0.0050346465
HERPUD1,0.095381916,0.095381916
HES1,-0.0024608644,0.0024608644
HFE,0.0022483566,0.0022483566
HGD,-0.006795942,0.006795942
HGSNAT,-0.038048606,0.038048606
HHEX,-0.03196873,0.03196873
HIBCH,-0.022051398,0.022051398
HIC1,-0.0011394456,0.0011394456
HILPDA,-0.004654507,0.004654507
HINT2,-0.032973014,0.032973014
HIP1R,0.004765535,0.004765535
HLA-DMA,-0.087520614,0.087520614
HLA-DMB,-0.077889316,0.077889316
HLA-DOB,0.017865513,0.017865513
HLA-DPA1,0.10824937,0.10824937
HLA-DPB1,-0.14342314,0.14342314
HLA-DQA1,-0.06420666,0.06420666
HLA-DQB1,-0.17413482,0.17413482
HLA-DRA,-0.15179181,0.15179181
HLA-DRB1,-0.05985427,0.05985427
HLA-DRB5,-0.023047648,0.023047648
HLTF,-0.009624968,0.009624968
HMGB2,-0.17386457,0.17386457
HMOX1,0.008701548,0.008701548
HNRNPDL,-0.14450285,0.14450285
HOXA1,-0.0038117361,0.0038117361
HOXB4,-0.0013807518,0.0013807518
HPGD,0.014262289,0.014262289
HPGDS,0.0,0.0
HPS4,-0.01886427,0.01886427
HPSE,0.18244363,0.18244363
HS2ST1,0.0005214345,0.0005214345
HSCB,-0.009080078,0.009080078
HSD17B12,-0.0028951652,0.0028951652
HSD17B6,0.0034111205,0.0034111205
HSD17B7,-0.01256568,0.01256568
HSD17B8,-0.022249736,0.022249736
HSP90AB1,0.3300321,0.3300321
HSPA14,-0.008707821,0.008707821
HSPA1A,0.547158,0.547158
HSPA1B,0.041003074,0.041003074
HSPA1L,0.0034793066,0.0034793066
HSPA2,0.001540713,0.001540713
HSPA4,0.0003078729,0.0003078729
HSPA5,-0.01719135,0.01719135
HSPA6,-0.01028383,0.01028383
HSPB1,0.44657433,0.44657433
HSPD1,0.008550495,0.008550495
HSPE1,0.09014496,0.09014496
HSPH1,0.0696049,0.0696049
HTT,0.006110087,0.006110087
HVCN1,-0.012228146,0.012228146
HYAL2,-0.010201147,0.010201147
IARS2,-0.014422346,0.014422346
ICAM2,0.1334207,0.1334207
ICOS,0.05854954,0.05854954
ID2,-0.08649817,0.08649817
ID3,-0.2210917,0.2210917
IDE,-0.0017710882,0.0017710882
IDH1,-0.0069298632,0.0069298632
IDI1,-0.034002006,0.034002006
IDO1,0.86842585,0.86842585
IDO2,0.012051263,0.012051263
IER3,-0.25066787,0.25066787
IFI27,0.5202375,0.5202375
IFI6,2.8536642,2.8536642
IFIT1,2.4956825,2.4956825
IFIT2,2.0129404,2.0129404
IFIT3,2.7913208,2.7913208
IFITM3,1.522866,1.522866
IFNB1,0.0,0.0
IFNG,0.008615413,0.008615413
IFNLR1,-0.0022395947,0.0022395947
IFT140,-0.0015451135,0.0015451135
IFT27,-0.02102812,0.02102812
IFT74,0.0002142638,0.0002142638
IFT88,-0.010637153,0.010637153
IGFBP2,-0.0034741105,0.0034741105
IGFBP3,0.009327708,0.009327708
IGFBP4,0.056842584,0.056842584
IGFBP6,-0.004184358,0.004184358
IGFBP7,0.05377958,0.05377958
IKBKB,-0.023165897,0.023165897
IL11,0.0,0.0
IL11RA,0.0020818422,0.0020818422
IL12RB1,-0.0014072619,0.0014072619
IL12RB2,0.0018014649,0.0018014649
IL16,-0.09826541,0.09826541
IL18R1,0.009285308,0.009285308
IL18RAP,0.015797503,0.015797503
IL19,-0.002556829,0.002556829
IL1B,-0.2548536,0.2548536
IL1R2,-0.005535122,0.005535122
IL1RL2,0.0,0.0
IL1RN,0.70116824,0.70116824
IL2,-0.0011731635,0.0011731635
IL21R,-0.014499744,0.014499744
IL23A,-0.0504622,0.0504622
IL24,-0.0010413101,0.0010413101
IL27RA,-0.022149384,0.022149384
IL2RA,0.025813442,0.025813442
IL2RB,0.014673017,0.014673017
IL32,0.09037268,0.09037268
IL36G,0.0032614274,0.0032614274
IL36RN,0.003385493,0.003385493
IL4I1,0.34759027,0.34759027
IL4R,-0.037888587,0.037888587
IL5RA,-0.0019386333,0.0019386333
IL6,0.0067193517,0.0067193517
IL7R,0.05083859,0.05083859
IMMT,-0.013072737,0.013072737
IMP3,-0.062223136,0.062223136
IMPA2,-0.012460856,0.012460856
INCENP,0.0059747873,0.0059747873
ING2,-0.027312797,0.027312797
ING3,-0.00863599,0.00863599
ING5,-0.010772007,0.010772007
INO80C,-0.007809587,0.007809587
INO80E,-0.019188102,0.019188102
INPP4A,-0.008728731,0.008728731
INPP4B,0.00832428,0.00832428
INPP5D,-0.0039567854,0.0039567854
INPP5E,0.0002819366,0.0002819366
INPP5K,-0.00050533935,0.00050533935
INSIG1,-0.24304517,0.24304517
INSIG2,0.020176694,0.020176694
INSL3,0.0018152097,0.0018152097
INTS10,-0.026042938,0.026042938
INTS3,-0.008037909,0.008037909
INTS4,0.01875987,0.01875987
INTS8,-0.0053032488,0.0053032488
IP6K1,-0.030713897,0.030713897
IP6K2,0.014245704,0.014245704
IQGAP2,0.09160341,0.09160341
IRAK4,-0.0048784614,0.0048784614
IRF1,0.3521957,0.3521957
IRF6,0.0034178095,0.0034178095
IRF8,0.17739299,0.17739299
IRS2,-0.008144569,0.008144569
ISCA1,-0.036202095,0.036202095
ISG15,3.9985533,3.9985533
ISG20,2.8143897,2.8143897
ISG20L2,-0.009036176,0.009036176
ITCH,-0.011127822,0.011127822
ITGA1,-0.014857718,0.014857718
ITGA10,-0.0014130243,0.0014130243
ITGA2B,0.0,0.0
ITGA4,0.013438232,0.013438232
ITGB2,-0.060436748,0.060436748
ITGB3,-0.0018481936,0.0018481936
ITGB3BP,-0.0028647091,0.0028647091
ITGB5,0.0,0.0
ITK,0.002273403,0.002273403
ITPKB,-0.011673899,0.011673899
ITPR2,-0.010015482,0.010015482
ITPR3,-0.0037122946,0.0037122946
IVD,-0.021506682,0.021506682
IZUMO4,-0.015667818,0.015667818
JADE1,-0.0055914335,0.0055914335
JAM2,0.0,0.0
JAM3,0.0024146382,0.0024146382
JMJD6,-0.06470582,0.06470582
JOSD1,-0.0062452108,0.0062452108
JUN,-0.15816364,0.15816364
JUNB,-0.14893103,0.14893103
KALRN,-0.002206401,0.002206401
KANSL2,0.011203136,0.011203136
KAT6A,-0.015054118,0.015054118
KAT6B,-0.010884,0.010884
KBTBD6,-0.010425264,0.010425264
KBTBD7,-0.0040678903,0.0040678903
KBTBD8,0.0026271387,0.0026271387
KCMF1,-0.01539835,0.01539835
KCND3,0.0,0.0
KCNG1,0.0002702222,0.0002702222
KCNJ15,-0.027913319,0.027913319
KCNK12,-0.00850673,0.00850673
KCNMB3,0.0036562942,0.0036562942
KCTD3,0.0,0.0
KDM3B,-0.0064479783,0.0064479783
KDM4B,-0.002918914,0.002918914
KDM4D,0.0,0.0
KDM5B,-0.008351611,0.008351611
KHDRBS2,0.0,0.0
KHK,0.0013123206,0.0013123206
KIF13B,-0.0021003084,0.0021003084
KIF18A,0.003018241,0.003018241
KIF19,-9.2993956e-05,9.2993956e-05
KIF20B,-0.0019558258,0.0019558258
KIF21A,0.014681183,0.014681183
KIF27,0.007218891,0.007218891
KIF2A,-0.029612273,0.029612273
KIF3A,0.008014075,0.008014075
KIF3B,-0.011814318,0.011814318
KIF4A,0.0,0.0
KIFAP3,-0.013713801,0.013713801
KIR2DL1,0.0,0.0
KIR2DL3,0.00027034897,0.00027034897
KIR3DL1,0.0025928786,0.0025928786
KIR3DL2,-0.0035889074,0.0035889074
KISS1R,-0.0013606292,0.0013606292
KLC1,-0.0030846037,0.0030846037
KLC2,-0.012049742,0.012049742
KLF5,0.021468235,0.021468235
KLHDC3,-0.035165496,0.035165496
KLHL11,0.0002499431,0.0002499431
KLHL20,0.013353329,0.013353329
KLHL22,-0.0070157414,0.0070157414
KLHL3,0.0,0.0
KLHL42,-0.009126087,0.009126087
KLK1,-0.0065997425,0.0065997425
KLRB1,-0.013632342,0.013632342
KLRC1,0.03372065,0.03372065
KLRC2,0.0044232216,0.0044232216
KLRD1,0.026553571,0.026553571
KLRF1,-0.009616451,0.009616451
KLRG1,-0.0017414466,0.0017414466
KMT2A,-0.013426188,0.013426188
KNTC1,0.0011082946,0.0011082946
KPNA1,-0.0045449957,0.0045449957
KPNA6,-0.0118773505,0.0118773505
KRAS,-0.061918914,0.061918914
KRBA1,-0.006506878,0.006506878
KREMEN2,0.0016180305,0.0016180305
KRT1,0.0013917526,0.0013917526
KRT18,-0.0063737193,0.0063737193
KRT2,-0.0144240605,0.0144240605
KRT23,0.0,0.0
KRT81,-0.0025254623,0.0025254623
KRT86,0.0008749105,0.0008749105
KYNU,-0.0009967685,0.0009967685
LAG3,0.24374835,0.24374835
LAIR2,-0.014613302,0.014613302
LAMA5,0.0,0.0
LAT,-0.14923358,0.14923358
LAT2,-0.07761227,0.07761227
LBR,-0.026588216,0.026588216
LCK,-0.19605401,0.19605401
LCMT1,-0.0061502606,0.0061502606
LCN2,0.003613026,0.003613026
LDLR,0.00460883,0.00460883
LDLRAP1,-0.04954026,0.04954026
LEF1,-0.07720551,0.07720551
LEMD2,-0.004849801,0.004849801
LEMD3,-0.006464867,0.006464867
LEO1,-0.021126125,0.021126125
LETM1,0.008122797,0.008122797
LGALS1,-0.23271614,0.23271614
LGALS3,-0.16963983,0.16963983
LGR6,-0.0034257295,0.0034257295
LHX4,0.0,0.0
LIAS,0.0016894136,0.0016894136
LILRA4,0.011147082,0.011147082
LIN37,0.0011408739,0.0011408739
LIN52,0.004030537,0.004030537
LIPC,0.00030323747,0.00030323747
LIPE,-0.0011228505,0.0011228505
LIPT1,-0.016127743,0.016127743
LIPT2,0.004042018,0.004042018
LMBRD1,-0.006338589,0.006338589
LMNA,-0.10842103,0.10842103
LMO7,0.003599584,0.003599584
LNPEP,0.045389745,0.045389745
LNX1,-0.005131705,0.005131705
LONRF1,-0.0024785493,0.0024785493
LOXL2,0.001837571,0.001837571
LPAR5,-0.016234364,0.016234364
LPCAT3,-0.01904342,0.01904342
LPIN1,-0.004219264,0.004219264
LPIN2,0.12030354,0.12030354
LRFN1,0.0022418227,0.0022418227
LRFN3,-0.0058216183,0.0058216183
LRRC1,0.0,0.0
LRRC7,0.0,0.0
LRTOMT,-0.005693107,0.005693107
LSM2,0.028449714,0.028449714
LSM6,0.020709336,0.020709336
LSR,-0.020527706,0.020527706
LTA,0.008538111,0.008538111
LTB,-0.14138478,0.14138478
LTB4R,-0.0003657029,0.0003657029
LTBP1,-0.002013443,0.002013443
LTV1,-0.025434025,0.025434025
LY6E,2.3243356,2.3243356
LY6G6F,0.0,0.0
LYPD2,0.026780633,0.026780633
LYPD3,-0.012428794,0.012428794
LYZ,-0.025808036,0.025808036
LZTFL1,-0.02476421,0.02476421
MAD1L1,-0.02878531,0.02878531
MAD2L1,-0.009842254,0.009842254
MAF,0.0066238977,0.0066238977
MAFA,0.0,0.0
MAFB,0.03429222,0.03429222
MAGED2,-0.081192255,0.081192255
MALT1,-0.012773462,0.012773462
MAN1A1,-0.001741031,0.001741031
MAN1A2,0.017683001,0.017683001
MAP1LC3A,-0.034912698,0.034912698
MAP2K1,-0.059649855,0.059649855
MAP2K5,-0.004022699,0.004022699
MAP3K1,-0.013554258,0.013554258
MAP3K3,-0.01563025,0.01563025
MAP3K5,0.013500374,0.013500374
MAP3K8,-0.036989115,0.036989115
MAPK13,-0.007601342,0.007601342
MAPK8,0.013906077,0.013906077
MAPKAPK5,0.004714124,0.004714124
MARS2,0.00030864635,0.00030864635
MATK,-0.025706075,0.025706075
MATN1,-0.0017143065,0.0017143065
MATN3,0.0,0.0
MBD1,-0.011528015,0.011528015
MBD4,-0.055030555,0.055030555
MBOAT4,-0.0019629183,0.0019629183
MBP,-0.059019834,0.059019834
MCEE,0.004896408,0.004896408
MCFD2,-0.021328658,0.021328658
MCM5,-0.016775925,0.016775925
MCM6,-0.018212397,0.018212397
MCM7,-0.0037660897,0.0037660897
MCOLN3,0.00045399857,0.00045399857
MCPH1,-0.0012572743,0.0012572743
MCU,0.014067949,0.014067949
MDC1,0.00023022597,0.00023022597
MDGA1,0.002884569,0.002884569
MDM4,0.00018299371,0.00018299371
MED11,-0.057008214,0.057008214
MED16,-0.011501253,0.011501253
MED17,0.024311922,0.024311922
MED22,-0.005482446,0.005482446
MED24,0.002929804,0.002929804
MED27,0.022473507,0.022473507
MED30,-0.045014672,0.045014672
MED6,0.0074617043,0.0074617043
MED9,-0.0062518353,0.0062518353
MEF2C,-0.0034340248,0.0034340248
MEIS1,0.0017140404,0.0017140404
METAP1,0.010566214,0.010566214
METTL21A,-0.039343245,0.039343245
METTL22,0.0021540746,0.0021540746
MGAT4A,-0.013147868,0.013147868
MGRN1,-0.0024167988,0.0024167988
MGST2,-0.014937394,0.014937394
MIB2,-0.029043918,0.029043918
MICU3,-0.005271584,0.005271584
MIS18A,0.0060598888,0.0060598888
MIS18BP1,-0.035701945,0.035701945
MLH3,-0.007460192,0.007460192
MLLT3,-0.0032000951,0.0032000951
MLYCD,-0.0053591635,0.0053591635
MME,0.0,0.0
MMGT1,-0.018743835,0.018743835
MMP11,0.0,0.0
MMP24,0.0,0.0
MMP7,-0.01340608,0.01340608
MMP9,-0.05936743,0.05936743
MMRN1,0.0025731977,0.0025731977
MNAT1,0.0006892346,0.0006892346
MNDA,0.32540137,0.32540137
MOCOS,0.0019061887,0.0019061887
MOCS1,0.0,0.0
MOCS2,0.0012564883,0.0012564883
MOCS3,0.0042241495,0.0042241495
MOGS,-0.0072985403,0.0072985403
MPHOSPH10,-0.034173705,0.034173705
MPRIP,-0.010568183,0.010568183
MPST,-0.018355083,0.018355083
MRGBP,-0.0037435899,0.0037435899
MRI1,-0.006434013,0.006434013
MRM1,-0.002157096,0.002157096
MRPL1,0.002816856,0.002816856
MRPL10,-0.030442625,0.030442625
MRPL12,-0.022462655,0.022462655
MRPL17,0.05639851,0.05639851
MRPL18,0.03530568,0.03530568
MRPL35,-0.013831459,0.013831459
MRPL39,0.005954832,0.005954832
MRPL4,-0.0421212,0.0421212
MRPL45,-0.034945082,0.034945082
MRPL46,-0.033264965,0.033264965
MRPL48,-0.003481537,0.003481537
MRPL49,-0.006892659,0.006892659
MRPS16,-0.004849434,0.004849434
MRPS2,-0.021808159,0.021808159
MRPS23,-0.020159006,0.020159006
MRPS24,-0.0059351,0.0059351
MRPS25,-0.010637589,0.010637589
MRPS28,0.03954734,0.03954734
MRPS30,-0.017496161,0.017496161
MRS2,-0.006594088,0.006594088
MSH6,0.018094525,0.018094525
MSI2,-0.0033577587,0.0033577587
MSMO1,0.0015770681,0.0015770681
MT1E,0.0041255727,0.0041255727
MT1G,-0.0012610118,0.0012610118
MT1X,0.013700124,0.013700124
MTA1,-0.01991716,0.01991716
MTA2,-0.008928863,0.008928863
MTIF3,-0.038020343,0.038020343
MTMR1,-0.0033266095,0.0033266095
MTMR12,-0.006206006,0.006206006
MTMR6,-0.008418821,0.008418821
MTMR9,0.007019952,0.007019952
MTO1,-0.0052262824,0.0052262824
MTOR,-0.0044637467,0.0044637467
MUC12,0.0011862431,0.0011862431
MUTYH,-0.009649221,0.009649221
MVK,-0.0036249538,0.0036249538
MXD4,-0.017697472,0.017697472
MYB,0.006390943,0.006390943
MYBL1,0.0016843062,0.0016843062
MYBL2,0.011100688,0.011100688
MYC,0.010068759,0.010068759
MYL9,0.0032546315,0.0032546315
MYLIP,0.007353876,0.007353876
MYLK,-0.002421352,0.002421352
MYO15A,0.0,0.0
MYO18A,0.0,0.0
MYO6,-0.0075411033,0.0075411033
MYO7A,0.0,0.0
MZT1,0.001386933,0.001386933
NAA30,0.008250158,0.008250158
NAA35,-0.007967811,0.007967811
NABP2,-0.025578981,0.025578981
NAPEPLD,-0.019735768,0.019735768
NAPG,0.0031810552,0.0031810552
NBR1,0.005723417,0.005723417
NCALD,0.0116146,0.0116146
NCAM1,0.0006752169,0.0006752169
NCAPH,-0.0012556282,0.0012556282
NCAPH2,-0.00068454444,0.00068454444
NCK2,-0.007992333,0.007992333
NCKAP1,-0.0020117247,0.0020117247
NCKIPSD,-0.0106595615,0.0106595615
NCOA3,-0.003551891,0.003551891
NCOR2,-0.013319378,0.013319378
NCR1,0.005038403,0.005038403
NCR3,0.00259508,0.00259508
NCR3LG1,0.001108449,0.001108449
NDC1,-0.008639009,0.008639009
NDC80,0.026676457,0.026676457
NDE1,-0.016959874,0.016959874
NDEL1,0.007789325,0.007789325
NDUFAF2,-0.03315405,0.03315405
NDUFAF4,-0.019783176,0.019783176
NDUFAF5,0.008060252,0.008060252
NDUFAF6,-0.015826298,0.015826298
NDUFAF7,-0.0067851525,0.0067851525
NDUFV1,-0.035085678,0.035085678
NEB,0.0,0.0
NEDD1,0.029244203,0.029244203
NEIL1,-0.011027418,0.011027418
NELFA,-0.005745128,0.005745128
NELFCD,-0.036906965,0.036906965
NELL2,-0.07329286,0.07329286
NEO1,-0.001817423,0.001817423
NET1,-0.001630337,0.001630337
NEURL2,-0.005777547,0.005777547
NFATC2,-0.00037895888,0.00037895888
NFATC3,-0.0081610605,0.0081610605
NFE2,-0.0022524619,0.0022524619
NFKBIA,0.10604143,0.10604143
NFRKB,-0.0045699403,0.0045699403
NFYB,0.026365839,0.026365839
NHLRC1,-0.0033592226,0.0033592226
NICN1,-0.00013860501,0.00013860501
NIP7,0.02938129,0.02938129
NIPA1,7.5567514e-06,7.5567514e-06
NIPAL3,-0.02163709,0.02163709
NIPBL,-0.05950998,0.05950998
NKIRAS1,-0.0008306857,0.0008306857
NLRC5,0.010578647,0.010578647
NLRX1,-0.0017302779,0.0017302779
NMB,-0.021632237,0.021632237
NME1,-0.0013008937,0.0013008937
NME3,-0.054730803,0.054730803
NMRAL1,-0.006799612,0.006799612
NMT2,-0.0024237484,0.0024237484
NMUR1,0.0,0.0
NOG,-0.025201283,0.025201283
NOL6,0.0027176007,0.0027176007
NOL9,-0.006246662,0.006246662
NOP58,0.016020074,0.016020074
NOS3,0.003397155,0.003397155
NPHP1,-0.0046077827,0.0046077827
NPLOC4,-0.0012905002,0.0012905002
NPPC,-0.001890428,0.001890428
NPRL2,-0.0063476004,0.0063476004
NR1D1,-0.0042373342,0.0042373342
NR3C1,-0.039705336,0.039705336
NR3C2,-7.479219e-05,7.479219e-05
NR4A1,0.0020367848,0.0020367848
NR4A2,-0.013636906,0.013636906
NR6A1,-0.0012836247,0.0012836247
NRG2,-0.0031915442,0.0031915442
NRGN,-0.004140837,0.004140837
NSMCE1,-0.16904272,0.16904272
NT5C,-0.03124025,0.03124025
NT5C3B,-0.017336102,0.017336102
NT5E,-0.0031016953,0.0031016953
NT5M,0.0,0.0
NTHL1,-0.017007325,0.017007325
NTNG1,0.0,0.0
NUAK1,-0.0019448161,0.0019448161
NUDT13,-0.0019518413,0.0019518413
NUDT18,-0.005217444,0.005217444
NUDT2,0.0006353222,0.0006353222
NUDT21,-0.03377767,0.03377767
NUDT5,-0.07207577,0.07207577
NUF2,-0.010538585,0.010538585
NUMA1,0.0027747825,0.0027747825
NUP107,-0.009704273,0.009704273
NUP160,0.025406567,0.025406567
NUP188,-0.0070315194,0.0070315194
NUP210,-0.008346041,0.008346041
NUP35,0.012105044,0.012105044
NUP54,-0.008631341,0.008631341
NUP62,0.047388002,0.047388002
NUP88,-0.009614363,0.009614363
NUS1,-0.012422599,0.012422599
OASL,1.1945983,1.1945983
OAT,-0.032344386,0.032344386
OBSCN,0.0,0.0
OCRL,-0.0015931743,0.0015931743
ODC1,-0.025029056,0.025029056
OFD1,0.02255626,0.02255626
OGT,-0.011697575,0.011697575
OMG,0.0016459149,0.0016459149
OPA1,0.005245179,0.005245179
OPHN1,0.0,0.0
OPRM1,0.0,0.0
ORAI1,-0.054376543,0.054376543
ORC1,0.0,0.0
ORC4,-0.020949975,0.020949975
ORC5,-0.006423561,0.006423561
ORC6,-0.0012215236,0.0012215236
ORMDL3,0.024526961,0.024526961
OSBPL2,0.00029899925,0.00029899925
OSBPL5,0.010382597,0.010382597
OSBPL6,0.0,0.0
OSBPL7,-0.0023008718,0.0023008718
OSM,-0.09557238,0.09557238
OTUD3,-0.003867825,0.003867825
OTUD7B,4.7189184e-05,4.7189184e-05
OXA1L,-0.08203683,0.08203683
OXCT1,-0.020374501,0.020374501
OXT,-0.004426147,0.004426147
OXTR,0.0019894636,0.0019894636
P2RX5,0.004074095,0.004074095
P2RY10,-0.009034529,0.009034529
P2RY14,0.004522708,0.004522708
PABPC1,-0.44964266,0.44964266
PACS1,-0.008632509,0.008632509
PACSIN1,-0.00022656086,0.00022656086
PADI4,0.0014319657,0.0014319657
PAFAH2,-0.0037806677,0.0037806677
PANK1,0.0026258887,0.0026258887
PANK3,-0.0013815318,0.0013815318
PAOX,-0.017997079,0.017997079
PAQR3,-6.20035e-05,6.20035e-05
PARD3,0.0,0.0
PARD6A,-0.026735106,0.026735106
PARD6B,-0.0036379837,0.0036379837
PARD6G,0.0,0.0
PARG,-0.0067975167,0.0067975167
PARP1,-0.021613434,0.021613434
PARP16,-0.002966092,0.002966092
PARP2,0.0084772585,0.0084772585
PAXIP1,-0.0052199047,0.0052199047
PBX1,0.0017275667,0.0017275667
PCBP4,-0.002505823,0.002505823
PCF11,-0.004945174,0.004945174
PCGF2,0.0,0.0
PCGF6,0.0068838317,0.0068838317
PCK2,0.009720895,0.009720895
PCM1,-0.03138516,0.03138516
PCNA,-0.00742165,0.00742165
PCOLCE,0.0,0.0
PCP2,0.0,0.0
PCYOX1L,-0.0040644608,0.0040644608
PCYT2,-0.014480274,0.014480274
PDCD1,0.0063431873,0.0063431873
PDCD4,0.06320122,0.06320122
PDCD7,-0.010754809,0.010754809
PDE3B,-0.032894183,0.032894183
PDE4B,0.043515787,0.043515787
PDE4C,0.0008250893,0.0008250893
PDE4D,-0.010869699,0.010869699
PDE5A,-0.000113202725,0.000113202725
PDE6A,0.0,0.0
PDE6B,0.0044478644,0.0044478644
PDE7B,-0.0020403704,0.0020403704
PDE9A,-0.0036371802,0.0036371802
PDGFA,0.0013354099,0.0013354099
PDGFD,-0.0044365088,0.0044365088
PDGFRA,0.0,0.0
PDGFRB,-0.0019056208,0.0019056208
PDHA1,-0.014377706,0.014377706
PDHX,-0.008316232,0.008316232
PDK1,0.006785075,0.006785075
PDK2,-0.019869823,0.019869823
PDK3,-0.0066635646,0.0066635646
PDP2,0.0018570605,0.0018570605
PDS5A,-0.0038408116,0.0038408116
PDS5B,0.0038293414,0.0038293414
PELI3,0.0,0.0
PELP1,0.0067145657,0.0067145657
PER1,-0.0024444675,0.0024444675
PER2,-0.0053224973,0.0053224973
PERP,-0.018068537,0.018068537
PEX11B,-0.027447727,0.027447727
PEX12,0.0035030474,0.0035030474
PEX19,0.008834954,0.008834954
PEX2,-0.020452023,0.020452023
PEX3,0.015390059,0.015390059
PF4,0.00473905,0.00473905
PFDN1,0.0024483055,0.0024483055
PGAM5,0.0005929824,0.0005929824
PGAP1,0.055826787,0.055826787
PGM2L1,-0.013622163,0.013622163
PGRMC1,0.00052782893,0.00052782893
PGS1,-0.0126004,0.0126004
PHB2,-0.030276522,0.030276522
PHC1,-0.002752258,0.002752258
PHC2,0.004429478,0.004429478
PHC3,0.003747968,0.003747968
PHF1,0.001162827,0.001162827
PHF21A,0.0012861025,0.0012861025
PHIP,-0.0062786713,0.0062786713
PHKG2,-0.041369095,0.041369095
PHLDA1,-0.19197935,0.19197935
PIAS2,0.0030825157,0.0030825157
PIF1,-0.0018797871,0.0018797871
PIGA,-0.00080196094,0.00080196094
PIGB,0.004016527,0.004016527
PIGH,0.021946527,0.021946527
PIGK,-0.020823795,0.020823795
PIGL,-0.012505072,0.012505072
