,lfc_mean,proba_de
FXYD3,0.0,0.0
FYN,-0.08615616,0.08615616
FZD3,-0.0027374653,0.0027374653
G0S2,-0.06206663,0.06206663
GABARAPL1,-0.049777135,0.049777135
GABPB1,0.0069863014,0.0069863014
GADD45A,-0.014572514,0.014572514
GAK,-0.017161082,0.017161082
GALE,0.0021562465,0.0021562465
GALNT11,-0.02345619,0.02345619
GALNT12,0.0029397227,0.0029397227
GALNT3,0.005042691,0.005042691
GALNT6,0.001909852,0.001909852
GALNT7,-0.008573806,0.008573806
GALR2,0.00022661278,0.00022661278
GALT,-0.011545468,0.011545468
GAMT,-0.00916966,0.00916966
GAPVD1,-0.006674923,0.006674923
GAS8,0.002034692,0.002034692
GATA1,-0.00016801246,0.00016801246
GATA2,0.0005135029,0.0005135029
GATA3,-0.011040598,0.011040598
GBA2,0.0016338071,0.0016338071
GBP3,0.19852515,0.19852515
GBP4,0.7586504,0.7586504
GBP5,0.39770103,0.39770103
GCC2,-0.039947063,0.039947063
GCHFR,-0.07172531,0.07172531
GDE1,-0.021394826,0.021394826
GDI1,0.01078565,0.01078565
GDPD1,-0.0016285707,0.0016285707
GDPD3,0.0007470572,0.0007470572
GEMIN7,-0.018338684,0.018338684
GFI1,-0.0086952355,0.0086952355
GFM1,-0.0023394786,0.0023394786
GFM2,0.012643791,0.012643791
GFOD1,0.0016533993,0.0016533993
GGA2,-0.015042812,0.015042812
GINS4,-0.0024652611,0.0024652611
GIPR,0.00096201454,0.00096201454
GIT2,-0.014294244,0.014294244
GLG1,-0.025484983,0.025484983
GLI1,0.0,0.0
GLO1,-0.017198078,0.017198078
GLRX5,-0.03178864,0.03178864
GLTP,-0.049828112,0.049828112
GLUL,0.071855724,0.071855724
GMPPB,-0.00289357,0.00289357
GNAL,-0.0027440332,0.0027440332
GNAO1,-0.0036837733,0.0036837733
GNB5,0.0049070865,0.0049070865
GNG11,0.017348386,0.017348386
GNG2,-0.009777188,0.009777188
GNG3,-0.00093293906,0.00093293906
GNG4,0.0015111379,0.0015111379
GNG7,-0.009437595,0.009437595
GNG8,-0.00026065228,0.00026065228
GNGT2,-0.012482656,0.012482656
GNLY,0.08751166,0.08751166
GNPDA1,-0.02914447,0.02914447
GOLGA3,0.00013399217,0.00013399217
GOLGB1,-0.00016537309,0.00016537309
GOPC,0.0025844052,0.0025844052
GP1BA,0.0016962512,0.0016962512
GP9,0.0012633856,0.0012633856
GPAM,0.0020262701,0.0020262701
GPC1,0.0009689209,0.0009689209
GPC2,-0.0068709254,0.0068709254
GPD1L,0.0001237297,0.0001237297
GPI,-0.006236531,0.006236531
GPR132,-0.013510965,0.013510965
GPR18,0.0029810742,0.0029810742
GPR183,-0.009936452,0.009936452
GPR27,-0.0020573277,0.0020573277
GPR55,0.0014623574,0.0014623574
GPSM1,-0.00011970644,0.00011970644
GPSM2,-0.0035057943,0.0035057943
GPX1,-0.3595674,0.3595674
GRAP,-0.00410497,0.00410497
GRAP2,-0.0027103424,0.0027103424
GRB14,0.0,0.0
GRHL1,0.0012224709,0.0012224709
GRIN2C,0.0,0.0
GRIP1,0.0,0.0
GRK4,-0.0060449094,0.0060449094
GRPEL1,-0.020721227,0.020721227
GRPEL2,-0.008308332,0.008308332
GSC,3.562169e-05,3.562169e-05
GSPT1,-0.03216824,0.03216824
GSPT2,-0.0035355557,0.0035355557
GSR,-0.01706547,0.01706547
GSS,-0.015181163,0.015181163
GSTM2,4.4479908e-05,4.4479908e-05
GSTM3,-0.00948716,0.00948716
GSTO2,0.001029965,0.001029965
GSTT1,-0.002437575,0.002437575
GTF2A1,-0.0069886055,0.0069886055
GTF2H2,-0.0024540648,0.0024540648
GTF3C1,-0.023563534,0.023563534
GTF3C2,1.1667609e-05,1.1667609e-05
GTF3C5,0.0006752983,0.0006752983
GTSE1,0.0009782115,0.0009782115
GYG1,-0.003079079,0.003079079
GYPA,-0.00013777011,0.00013777011
GYPC,-0.07432261,0.07432261
GZMB,0.054457992,0.054457992
GZMH,-0.020433933,0.020433933
GZMM,-0.10985957,0.10985957
HACL1,-0.013646439,0.013646439
HADH,-0.008471424,0.008471424
HAS1,0.0,0.0
HAUS2,-0.013753982,0.013753982
HAUS3,0.005338751,0.005338751
HAUS6,-0.0006872229,0.0006872229
HBA1,0.0044610277,0.0044610277
HBA2,0.004256062,0.004256062
HBB,-0.008507729,0.008507729
HBD,0.006587675,0.006587675
HBG1,-0.0072565917,0.0072565917
HBG2,-0.004463841,0.004463841
HBS1L,-0.015865825,0.015865825
HCFC1,-0.0014767423,0.0014767423
HCRT,0.0,0.0
HDAC4,0.0024866685,0.0024866685
HDAC6,0.009521972,0.009521972
HDAC8,-0.011515953,0.011515953
HENMT1,-0.012564875,0.012564875
HERC1,-0.004823845,0.004823845
HERC2,-0.009182621,0.009182621
HERPUD1,0.063455164,0.063455164
HES1,-0.0036426666,0.0036426666
HFE,0.0010914352,0.0010914352
HGD,-0.002787301,0.002787301
HGSNAT,-0.026344433,0.026344433
HHEX,-0.027011983,0.027011983
HIBCH,-0.019945726,0.019945726
HIC1,-0.0023727315,0.0023727315
HILPDA,-0.005843143,0.005843143
HINT2,-0.027417116,0.027417116
HIP1R,-7.922435e-05,7.922435e-05
HLA-DMA,-0.10524142,0.10524142
HLA-DMB,-0.07738842,0.07738842
HLA-DOB,0.018144608,0.018144608
HLA-DPA1,0.097042084,0.097042084
HLA-DPB1,-0.13783234,0.13783234
HLA-DQA1,-0.083298326,0.083298326
HLA-DQB1,-0.14673465,0.14673465
HLA-DRA,-0.1453749,0.1453749
HLA-DRB1,-0.055446982,0.055446982
HLA-DRB5,-0.023846671,0.023846671
HLTF,-0.018742073,0.018742073
HMGB2,-0.15324795,0.15324795
HMOX1,0.010453314,0.010453314
HNRNPDL,-0.16804469,0.16804469
HOXA1,-0.0019608077,0.0019608077
HOXB4,-0.0044942237,0.0044942237
HPGD,0.00681889,0.00681889
HPGDS,-0.0021409488,0.0021409488
HPS4,-0.026175693,0.026175693
HPSE,0.1935816,0.1935816
HS2ST1,-0.002175535,0.002175535
HSCB,0.0067386366,0.0067386366
HSD17B12,0.0017724745,0.0017724745
HSD17B6,0.0016558837,0.0016558837
HSD17B7,-0.010701381,0.010701381
HSD17B8,-0.0149401985,0.0149401985
HSP90AB1,0.27030057,0.27030057
HSPA14,-0.018784069,0.018784069
HSPA1A,0.48587137,0.48587137
HSPA1B,0.043098032,0.043098032
HSPA1L,-0.00068406016,0.00068406016
HSPA2,0.0023287984,0.0023287984
HSPA4,-0.007409267,0.007409267
HSPA5,-0.009169459,0.009169459
HSPA6,-0.0071148425,0.0071148425
HSPB1,0.41581196,0.41581196
HSPD1,-0.023833007,0.023833007
HSPE1,0.065921515,0.065921515
HSPH1,0.042943224,0.042943224
HTT,-0.0057873866,0.0057873866
HVCN1,-0.012680434,0.012680434
HYAL2,-0.00869433,0.00869433
IARS2,-0.021449827,0.021449827
ICAM2,0.10361761,0.10361761
ICOS,0.041554436,0.041554436
ID2,-0.07653245,0.07653245
ID3,-0.2121773,0.2121773
IDE,-0.0071780644,0.0071780644
IDH1,-0.01281474,0.01281474
IDI1,-0.024547115,0.024547115
IDO1,0.86495703,0.86495703
IDO2,0.010595315,0.010595315
IER3,-0.25471252,0.25471252
IFI27,0.48492298,0.48492298
IFI6,2.8235915,2.8235915
IFIT1,2.5219064,2.5219064
IFIT2,1.9716407,1.9716407
IFIT3,2.7897072,2.7897072
IFITM3,1.5213131,1.5213131
IFNB1,0.0019090554,0.0019090554
IFNG,0.014084185,0.014084185
IFNLR1,0.00039610034,0.00039610034
IFT140,0.000113276124,0.000113276124
IFT27,-0.009286825,0.009286825
IFT74,-0.00062765926,0.00062765926
IFT88,-0.00019194745,0.00019194745
IGFBP2,-0.0017871287,0.0017871287
IGFBP3,0.005017701,0.005017701
IGFBP4,0.061825816,0.061825816
IGFBP6,-0.0031215665,0.0031215665
IGFBP7,0.034233026,0.034233026
IKBKB,-0.019382112,0.019382112
IL11,0.0,0.0
IL11RA,0.00095084193,0.00095084193
IL12RB1,-0.0045665726,0.0045665726
IL12RB2,0.0035747283,0.0035747283
IL16,-0.09432369,0.09432369
IL18R1,0.012800589,0.012800589
IL18RAP,0.027088525,0.027088525
IL19,-0.004650325,0.004650325
IL1B,-0.2678799,0.2678799
IL1R2,-0.035376336,0.035376336
IL1RL2,0.0,0.0
IL1RN,0.69785196,0.69785196
IL2,-0.000603491,0.000603491
IL21R,-0.007813871,0.007813871
IL23A,-0.044375688,0.044375688
IL24,-0.0020875293,0.0020875293
IL27RA,-0.038155623,0.038155623
IL2RA,0.018728843,0.018728843
IL2RB,0.0018923692,0.0018923692
IL32,0.066066235,0.066066235
IL36G,0.0021784785,0.0021784785
IL36RN,0.003143372,0.003143372
IL4I1,0.35517073,0.35517073
IL4R,-0.049884837,0.049884837
IL5RA,-0.0009972587,0.0009972587
IL6,0.01004836,0.01004836
IL7R,-0.026194334,0.026194334
IMMT,-0.020007297,0.020007297
IMP3,-0.09322089,0.09322089
IMPA2,-0.009895972,0.009895972
INCENP,0.0019204816,0.0019204816
ING2,-0.025866088,0.025866088
ING3,0.002715446,0.002715446
ING5,-0.0034390446,0.0034390446
INO80C,-0.033216473,0.033216473
INO80E,-0.017254667,0.017254667
INPP4A,-0.011054974,0.011054974
INPP4B,0.004798813,0.004798813
INPP5D,0.0064179115,0.0064179115
INPP5E,0.00029323273,0.00029323273
INPP5K,-0.00018900633,0.00018900633
INSIG1,-0.28798687,0.28798687
INSIG2,0.01147794,0.01147794
INSL3,0.0008811698,0.0008811698
INTS10,-0.019906804,0.019906804
INTS3,-0.009458705,0.009458705
INTS4,0.008857621,0.008857621
INTS8,0.00031490996,0.00031490996
IP6K1,-0.032258496,0.032258496
IP6K2,-0.02093453,0.02093453
IQGAP2,0.10071375,0.10071375
IRAK4,0.004148148,0.004148148
IRF1,0.30091044,0.30091044
IRF6,0.00058117975,0.00058117975
IRF8,0.17913315,0.17913315
IRS2,-0.010442131,0.010442131
ISCA1,-0.02702979,0.02702979
ISG15,3.9847755,3.9847755
ISG20,2.8534577,2.8534577
ISG20L2,-0.011422444,0.011422444
ITCH,-0.0008918904,0.0008918904
ITGA1,-0.008188218,0.008188218
ITGA10,-0.0020219814,0.0020219814
ITGA2B,0.0047671287,0.0047671287
ITGA4,0.014435723,0.014435723
ITGB2,-0.023580343,0.023580343
ITGB3,-0.0017944039,0.0017944039
ITGB3BP,0.0053641573,0.0053641573
ITGB5,0.0019197527,0.0019197527
ITK,0.012889713,0.012889713
ITPKB,-0.014090321,0.014090321
ITPR2,-0.00830825,0.00830825
ITPR3,-0.0048764804,0.0048764804
IVD,-0.018123886,0.018123886
IZUMO4,-0.010325854,0.010325854
JADE1,-0.0075121373,0.0075121373
JAM2,0.0,0.0
JAM3,3.7238933e-05,3.7238933e-05
JMJD6,-0.053857572,0.053857572
JOSD1,-0.014721118,0.014721118
JUN,-0.14123479,0.14123479
JUNB,-0.15707242,0.15707242
KALRN,-0.0031424726,0.0031424726
KANSL2,0.0026046857,0.0026046857
KAT6A,-0.001003705,0.001003705
KAT6B,-0.008905647,0.008905647
KBTBD6,-0.0013879007,0.0013879007
KBTBD7,-0.006616866,0.006616866
KBTBD8,-0.00020330609,0.00020330609
KCMF1,-0.008050192,0.008050192
KCND3,0.0019417469,0.0019417469
KCNG1,0.00011765584,0.00011765584
KCNJ15,-0.033463053,0.033463053
KCNK12,-0.004544385,0.004544385
KCNMB3,0.00026252843,0.00026252843
KCTD3,0.0,0.0
KDM3B,-0.007524726,0.007524726
KDM4B,-0.007953657,0.007953657
KDM4D,0.0,0.0
KDM5B,-0.005097395,0.005097395
KHDRBS2,0.00033733062,0.00033733062
KHK,-0.0010886211,0.0010886211
KIF13B,0.0028908374,0.0028908374
KIF18A,0.0014651655,0.0014651655
KIF19,-0.0011691899,0.0011691899
KIF20B,0.009142544,0.009142544
KIF21A,0.014744002,0.014744002
KIF27,0.002301082,0.002301082
KIF2A,-0.01685755,0.01685755
KIF3A,0.00016793236,0.00016793236
KIF3B,-0.012899753,0.012899753
KIF4A,0.0,0.0
KIFAP3,-0.0053996276,0.0053996276
KIR2DL1,8.7184715e-05,8.7184715e-05
KIR2DL3,-0.0019982127,0.0019982127
KIR3DL1,0.0039396863,0.0039396863
KIR3DL2,-0.002607667,0.002607667
KISS1R,-0.0018088155,0.0018088155
KLC1,-0.010250101,0.010250101
KLC2,-0.0057653077,0.0057653077
KLF5,0.030784223,0.030784223
KLHDC3,-0.048363462,0.048363462
KLHL11,6.9520145e-05,6.9520145e-05
KLHL20,0.0061853416,0.0061853416
KLHL22,-0.0061277994,0.0061277994
KLHL3,0.0,0.0
KLHL42,-0.0047999397,0.0047999397
KLK1,-0.0046568783,0.0046568783
KLRB1,0.000942193,0.000942193
KLRC1,0.022983145,0.022983145
KLRC2,0.007353627,0.007353627
KLRD1,0.049451813,0.049451813
KLRF1,0.0036757104,0.0036757104
KLRG1,-0.004771851,0.004771851
KMT2A,-0.016846549,0.016846549
KNTC1,0.0005380071,0.0005380071
KPNA1,0.0006015226,0.0006015226
KPNA6,-0.00882744,0.00882744
KRAS,-0.049217254,0.049217254
KRBA1,-0.004474691,0.004474691
KREMEN2,-0.0014765128,0.0014765128
KRT1,-0.002686531,0.002686531
KRT18,-0.00707556,0.00707556
KRT2,-0.010328338,0.010328338
KRT23,0.0015042488,0.0015042488
KRT81,-0.00444123,0.00444123
KRT86,-0.011178438,0.011178438
KYNU,-0.017718732,0.017718732
LAG3,0.22564743,0.22564743
LAIR2,-0.01231504,0.01231504
LAMA5,-0.0010866177,0.0010866177
LAT,-0.12541759,0.12541759
LAT2,-0.046148285,0.046148285
LBR,-0.04610443,0.04610443
LCK,-0.16698825,0.16698825
LCMT1,-0.00045736134,0.00045736134
LCN2,0.0026031195,0.0026031195
LDLR,0.002608994,0.002608994
LDLRAP1,-0.036946785,0.036946785
LEF1,-0.05920516,0.05920516
LEMD2,-0.0070737135,0.0070737135
LEMD3,-0.009360262,0.009360262
LEO1,-0.015479941,0.015479941
LETM1,0.0021715015,0.0021715015
LGALS1,-0.22578555,0.22578555
LGALS3,-0.15794146,0.15794146
LGR6,-0.0017622409,0.0017622409
LHX4,0.0,0.0
LIAS,-0.0046327505,0.0046327505
LILRA4,0.0064717205,0.0064717205
LIN37,0.0014058012,0.0014058012
LIN52,0.003658412,0.003658412
LIPC,-0.00091747334,0.00091747334
LIPE,-0.0039983895,0.0039983895
LIPT1,-0.008932989,0.008932989
LIPT2,-0.0030239215,0.0030239215
LMBRD1,-0.013346389,0.013346389
LMNA,-0.123010814,0.123010814
LMO7,-0.0071889386,0.0071889386
LNPEP,0.05396808,0.05396808
LNX1,-0.0034421594,0.0034421594
LONRF1,2.2939406e-05,2.2939406e-05
LOXL2,0.0008920248,0.0008920248
LPAR5,-0.01314999,0.01314999
LPCAT3,-0.013284296,0.013284296
LPIN1,-0.0006466247,0.0006466247
LPIN2,0.11030527,0.11030527
LRFN1,0.0011400805,0.0011400805
LRFN3,-0.0013147976,0.0013147976
LRRC1,-0.00094249053,0.00094249053
LRRC7,0.00085553585,0.00085553585
LRTOMT,-0.0033125067,0.0033125067
LSM2,0.027359366,0.027359366
LSM6,-0.005600229,0.005600229
LSR,-0.024964327,0.024964327
LTA,0.017869107,0.017869107
LTB,-0.13665718,0.13665718
LTB4R,-0.0026333323,0.0026333323
LTBP1,-0.0010357419,0.0010357419
LTV1,-0.00868661,0.00868661
LY6E,2.3813992,2.3813992
LY6G6F,0.0,0.0
LYPD2,0.017864265,0.017864265
LYPD3,-0.018301249,0.018301249
LYZ,-0.044866204,0.044866204
LZTFL1,-0.028225549,0.028225549
MAD1L1,-0.025069565,0.025069565
MAD2L1,-0.007292213,0.007292213
MAF,0.008378505,0.008378505
MAFA,0.0,0.0
MAFB,0.05279857,0.05279857
MAGED2,-0.0950391,0.0950391
MALT1,-0.013061516,0.013061516
MAN1A1,-0.001526352,0.001526352
MAN1A2,0.0020720437,0.0020720437
MAP1LC3A,-0.034005456,0.034005456
MAP2K1,-0.083773315,0.083773315
MAP2K5,0.0041600363,0.0041600363
MAP3K1,-0.01505003,0.01505003
MAP3K3,-0.004605048,0.004605048
MAP3K5,0.0065724365,0.0065724365
MAP3K8,-0.027527153,0.027527153
MAPK13,-0.008790491,0.008790491
MAPK8,0.0074149296,0.0074149296
MAPKAPK5,-0.007945526,0.007945526
MARS2,-0.00039718812,0.00039718812
MATK,-0.025743384,0.025743384
MATN1,-0.0008112858,0.0008112858
MATN3,0.0,0.0
MBD1,-0.010930501,0.010930501
MBD4,-0.060806066,0.060806066
MBOAT4,-0.0010097513,0.0010097513
MBP,-0.04928881,0.04928881
MCEE,0.0018820763,0.0018820763
MCFD2,-0.016068693,0.016068693
MCM5,-0.031802192,0.031802192
MCM6,-0.01398938,0.01398938
MCM7,-0.00276196,0.00276196
MCOLN3,-0.00021005771,0.00021005771
MCPH1,-0.0028199684,0.0028199684
MCU,0.00061963685,0.00061963685
MDC1,-0.0007786865,0.0007786865
MDGA1,0.0020146414,0.0020146414
MDM4,0.0012464263,0.0012464263
MED11,-0.036304705,0.036304705
MED16,-0.0066430233,0.0066430233
MED17,0.019723862,0.019723862
MED22,-0.003267276,0.003267276
MED24,0.0025886279,0.0025886279
MED27,0.013363382,0.013363382
MED30,-0.04807788,0.04807788
MED6,0.022199519,0.022199519
MED9,-0.003972139,0.003972139
MEF2C,-0.0049670674,0.0049670674
MEIS1,0.0018288553,0.0018288553
METAP1,0.0060823485,0.0060823485
METTL21A,-0.05090356,0.05090356
METTL22,-0.003930997,0.003930997
MGAT4A,-0.0097461715,0.0097461715
MGRN1,-0.0018198378,0.0018198378
MGST2,-0.010919169,0.010919169
MIB2,-0.023666851,0.023666851
MICU3,-0.0020029359,0.0020029359
MIS18A,-0.010243114,0.010243114
MIS18BP1,-0.033452056,0.033452056
MLH3,-0.019029656,0.019029656
MLLT3,-0.0060434453,0.0060434453
MLYCD,-0.0037198327,0.0037198327
MME,0.0,0.0
MMGT1,-0.0188701,0.0188701
MMP11,0.0,0.0
MMP24,-0.0010604949,0.0010604949
MMP7,-0.013456694,0.013456694
MMP9,-0.05092682,0.05092682
MMRN1,0.0016740928,0.0016740928
MNAT1,0.009844389,0.009844389
MNDA,0.3656618,0.3656618
MOCOS,0.0020427844,0.0020427844
MOCS1,0.0010381988,0.0010381988
MOCS2,-0.013143849,0.013143849
MOCS3,-0.0014737733,0.0014737733
MOGS,-0.0044985227,0.0044985227
MPHOSPH10,-0.025650218,0.025650218
MPRIP,-0.0027875006,0.0027875006
MPST,-0.026380893,0.026380893
MRGBP,-0.0019851262,0.0019851262
MRI1,-0.010317807,0.010317807
MRM1,-0.005499026,0.005499026
MRPL1,0.0073310286,0.0073310286
MRPL10,-0.013952479,0.013952479
MRPL12,0.0055990294,0.0055990294
MRPL17,0.052057542,0.052057542
MRPL18,0.0008596778,0.0008596778
MRPL35,-0.0077034608,0.0077034608
MRPL39,0.019758984,0.019758984
MRPL4,-0.02039373,0.02039373
MRPL45,-0.027659178,0.027659178
MRPL46,-0.014560416,0.014560416
MRPL48,-0.0062990263,0.0062990263
MRPL49,-0.010097988,0.010097988
MRPS16,-0.0024680793,0.0024680793
MRPS2,-0.02753897,0.02753897
MRPS23,-0.035644785,0.035644785
MRPS24,-0.00015539583,0.00015539583
MRPS25,-0.008705169,0.008705169
MRPS28,0.03388808,0.03388808
MRPS30,-0.020459697,0.020459697
MRS2,-0.005270174,0.005270174
MSH6,0.0061159767,0.0061159767
MSI2,-0.0028018951,0.0028018951
MSMO1,0.00049711764,0.00049711764
MT1E,0.0060280026,0.0060280026
MT1G,-3.4766505e-05,3.4766505e-05
MT1X,0.00760315,0.00760315
MTA1,-0.015817534,0.015817534
MTA2,-0.0068232766,0.0068232766
MTIF3,-0.03460884,0.03460884
MTMR1,-0.0039279717,0.0039279717
MTMR12,-0.007779171,0.007779171
MTMR6,-0.0066897646,0.0066897646
MTMR9,-0.00093815103,0.00093815103
MTO1,-0.000983715,0.000983715
MTOR,-0.0048668114,0.0048668114
MUC12,-0.00082785124,0.00082785124
MUTYH,-0.006092703,0.006092703
MVK,-0.0035254778,0.0035254778
MXD4,-0.019198429,0.019198429
MYB,0.003974544,0.003974544
MYBL1,0.0016465648,0.0016465648
MYBL2,0.0053886836,0.0053886836
MYC,0.0480749,0.0480749
MYL9,0.0042620343,0.0042620343
MYLIP,0.0040285587,0.0040285587
MYLK,0.00023021153,0.00023021153
MYO15A,0.0,0.0
MYO18A,0.0,0.0
MYO6,-0.0024877721,0.0024877721
MYO7A,0.0,0.0
MZT1,-0.00944256,0.00944256
NAA30,-0.006064318,0.006064318
NAA35,-0.0077526867,0.0077526867
NABP2,-0.021663325,0.021663325
NAPEPLD,-0.016112572,0.016112572
NAPG,-0.00054261833,0.00054261833
NBR1,0.005165633,0.005165633
NCALD,0.007952927,0.007952927
NCAM1,0.0040478297,0.0040478297
NCAPH,-0.0019285791,0.0019285791
NCAPH2,-0.008749124,0.008749124
NCK2,-0.00092382357,0.00092382357
NCKAP1,-0.002207916,0.002207916
NCKIPSD,-0.004153505,0.004153505
NCOA3,0.007884804,0.007884804
NCOR2,-0.008934949,0.008934949
NCR1,-9.026658e-05,9.026658e-05
NCR3,8.285325e-05,8.285325e-05
NCR3LG1,0.00071576517,0.00071576517
NDC1,-0.0050344025,0.0050344025
NDC80,0.020283356,0.020283356
NDE1,-0.010788828,0.010788828
NDEL1,0.007365711,0.007365711
NDUFAF2,-0.0384454,0.0384454
NDUFAF4,-0.01192721,0.01192721
NDUFAF5,0.0013334677,0.0013334677
NDUFAF6,-0.029052926,0.029052926
NDUFAF7,-0.0056557376,0.0056557376
NDUFV1,-0.025000766,0.025000766
NEB,0.0,0.0
NEDD1,0.01978271,0.01978271
NEIL1,-0.007595473,0.007595473
NELFA,-0.010336975,0.010336975
NELFCD,-0.05836636,0.05836636
NELL2,-0.07238898,0.07238898
NEO1,-0.00033839722,0.00033839722
NET1,-0.0009302674,0.0009302674
NEURL2,-0.0037959947,0.0037959947
NFATC2,0.0032008402,0.0032008402
NFATC3,-0.005926043,0.005926043
NFE2,0.0012396211,0.0012396211
NFKBIA,0.069319844,0.069319844
NFRKB,-0.012952585,0.012952585
NFYB,0.01620125,0.01620125
NHLRC1,-0.0017280289,0.0017280289
NICN1,-0.00023306417,0.00023306417
NIP7,0.024066053,0.024066053
NIPA1,-0.00059694983,0.00059694983
NIPAL3,-0.020882789,0.020882789
NIPBL,-0.046703145,0.046703145
NKIRAS1,-0.0016108314,0.0016108314
NLRC5,0.019019013,0.019019013
NLRX1,-0.0022279634,0.0022279634
NMB,-0.031075498,0.031075498
NME1,0.0019209012,0.0019209012
NME3,-0.04786318,0.04786318
NMRAL1,-0.018223656,0.018223656
NMT2,-0.005590625,0.005590625
NMUR1,0.0,0.0
NOG,-0.019245807,0.019245807
NOL6,-0.00094849756,0.00094849756
NOL9,-0.007985694,0.007985694
NOP58,0.0034591705,0.0034591705
NOS3,-9.8456396e-05,9.8456396e-05
NPHP1,-0.0004761389,0.0004761389
NPLOC4,0.00059514865,0.00059514865
NPPC,-0.00097246136,0.00097246136
NPRL2,-0.0068586897,0.0068586897
NR1D1,0.00041046087,0.00041046087
NR3C1,0.007904172,0.007904172
NR3C2,0.0015934217,0.0015934217
NR4A1,-0.00031732395,0.00031732395
NR4A2,-0.012314424,0.012314424
NR6A1,0.0012308045,0.0012308045
NRG2,-0.0007869612,0.0007869612
NRGN,0.0024250355,0.0024250355
NSMCE1,-0.16346765,0.16346765
NT5C,-0.036791988,0.036791988
NT5C3B,-0.0223723,0.0223723
NT5E,-0.006088982,0.006088982
NT5M,-0.0010103928,0.0010103928
NTHL1,-0.01729597,0.01729597
NTNG1,0.0,0.0
NUAK1,-0.0010004393,0.0010004393
NUDT13,-0.0030522146,0.0030522146
NUDT18,-0.0014615301,0.0014615301
NUDT2,0.0047507547,0.0047507547
NUDT21,-0.016298197,0.016298197
NUDT5,-0.051701218,0.051701218
NUF2,-0.0015334617,0.0015334617
NUMA1,-0.0011124909,0.0011124909
NUP107,-0.013823466,0.013823466
NUP160,0.023408502,0.023408502
NUP188,-0.008118741,0.008118741
NUP210,-0.0056037884,0.0056037884
NUP35,0.011775803,0.011775803
NUP54,0.009492528,0.009492528
NUP62,0.038505204,0.038505204
NUP88,-0.01462418,0.01462418
NUS1,-0.014220502,0.014220502
OASL,1.2207146,1.2207146
OAT,-0.011545364,0.011545364
OBSCN,0.0,0.0
OCRL,-0.00030956778,0.00030956778
ODC1,-0.03131459,0.03131459
OFD1,0.012260631,0.012260631
OGT,-0.007126337,0.007126337
OMG,0.00079898775,0.00079898775
OPA1,-2.3622066e-05,2.3622066e-05
OPHN1,-0.0011126157,0.0011126157
OPRM1,0.0010613991,0.0010613991
ORAI1,-0.03498155,0.03498155
ORC1,-8.696929e-05,8.696929e-05
ORC4,-0.012444377,0.012444377
ORC5,-0.008896584,0.008896584
ORC6,-0.0034989642,0.0034989642
ORMDL3,-1.20177865e-05,1.20177865e-05
OSBPL2,-0.0039313063,0.0039313063
OSBPL5,0.008548418,0.008548418
OSBPL6,0.0,0.0
OSBPL7,-0.005581382,0.005581382
OSM,-0.11225419,0.11225419
OTUD3,0.00022998638,0.00022998638
OTUD7B,-0.0031303973,0.0031303973
OXA1L,-0.07703844,0.07703844
OXCT1,-0.0094944425,0.0094944425
OXT,-0.0044509387,0.0044509387
OXTR,0.0019885935,0.0019885935
P2RX5,0.0049758777,0.0049758777
P2RY10,-0.0031073093,0.0031073093
P2RY14,0.005364602,0.005364602
PABPC1,-0.44366288,0.44366288
PACS1,-0.0032676868,0.0032676868
PACSIN1,0.0007494991,0.0007494991
PADI4,-0.0013318874,0.0013318874
PAFAH2,-0.0053615654,0.0053615654
PANK1,0.0012488704,0.0012488704
PANK3,-0.0023087682,0.0023087682
PAOX,-0.013320917,0.013320917
PAQR3,0.0002878164,0.0002878164
PARD3,0.0,0.0
PARD6A,-0.012557056,0.012557056
PARD6B,-0.0018714273,0.0018714273
PARD6G,-0.00114666,0.00114666
PARG,-0.0027960632,0.0027960632
PARP1,-0.016288638,0.016288638
PARP16,-0.0005592974,0.0005592974
PARP2,-0.00033942237,0.00033942237
PAXIP1,0.00038480852,0.00038480852
PBX1,0.0008386246,0.0008386246
PCBP4,-0.0022810644,0.0022810644
PCF11,-0.000660643,0.000660643
PCGF2,0.0002389974,0.0002389974
PCGF6,0.000983052,0.000983052
PCK2,0.011517437,0.011517437
PCM1,-0.018626586,0.018626586
PCNA,-0.008947149,0.008947149
PCOLCE,-0.0018268105,0.0018268105
PCP2,0.0027660923,0.0027660923
PCYOX1L,-0.0047885794,0.0047885794
PCYT2,-0.018645737,0.018645737
PDCD1,0.0054041706,0.0054041706
PDCD4,0.06009364,0.06009364
PDCD7,-0.023172513,0.023172513
PDE3B,-0.034301996,0.034301996
PDE4B,0.047784895,0.047784895
PDE4C,-0.00042786705,0.00042786705
PDE4D,-0.0077729337,0.0077729337
PDE5A,-0.001568824,0.001568824
PDE6A,0.0010422623,0.0010422623
PDE6B,0.0013669315,0.0013669315
PDE7B,-0.0021322328,0.0021322328
PDE9A,-0.0018213877,0.0018213877
PDGFA,-0.00021218532,0.00021218532
PDGFD,-0.0021810685,0.0021810685
PDGFRA,-0.0005977517,0.0005977517
PDGFRB,-0.0048050666,0.0048050666
PDHA1,-0.022450417,0.022450417
PDHX,0.004043596,0.004043596
PDK1,0.004318794,0.004318794
PDK2,-0.018117042,0.018117042
PDK3,0.012008686,0.012008686
PDP2,-0.0037013972,0.0037013972
PDS5A,-0.0067454595,0.0067454595
PDS5B,0.00060944445,0.00060944445
