,lfc_mean,proba_de
GPX1,-0.25898898,0.25898898
GRAP,-0.005952161,0.005952161
GRAP2,0.07210447,0.07210447
GRB14,0.0,0.0
GRHL1,0.0,0.0
GRIN2C,0.0,0.0
GRIP1,0.0,0.0
GRK4,0.01710306,0.01710306
GRPEL1,-0.11363258,0.11363258
GRPEL2,0.0009022802,0.0009022802
GSC,0.0,0.0
GSPT1,0.10706587,0.10706587
GSPT2,-0.017476175,0.017476175
GSR,-0.031318773,0.031318773
GSS,0.041283064,0.041283064
GSTM2,0.0,0.0
GSTM3,-0.07816675,0.07816675
GSTO2,0.0,0.0
GSTT1,0.0,0.0
GTF2A1,-0.0405043,0.0405043
GTF2H2,0.0062796753,0.0062796753
GTF3C1,0.032118004,0.032118004
GTF3C2,-0.019318443,0.019318443
GTF3C5,-0.002819039,0.002819039
GTSE1,0.0,0.0
GYG1,0.014841244,0.014841244
GYPA,0.0,0.0
GYPC,-0.14383744,0.14383744
GZMB,0.050012916,0.050012916
GZMH,-0.2096927,0.2096927
GZMM,-0.10496745,0.10496745
HACL1,-0.05066444,0.05066444
HADH,-0.049612097,0.049612097
HAS1,0.0,0.0
HAUS2,0.01909617,0.01909617
HAUS3,-0.0359051,0.0359051
HAUS6,-0.032341324,0.032341324
HBA1,-0.034895495,0.034895495
HBA2,0.016815886,0.016815886
HBB,-0.1429643,0.1429643
HBD,0.005999579,0.005999579
HBG1,0.0,0.0
HBG2,0.020412648,0.020412648
HBS1L,-0.07490064,0.07490064
HCFC1,-0.030521031,0.030521031
HCRT,0.0,0.0
HDAC4,0.008739572,0.008739572
HDAC6,0.0,0.0
HDAC8,0.016939297,0.016939297
HENMT1,-0.04126834,0.04126834
HERC1,-0.039350167,0.039350167
HERC2,0.0,0.0
HERPUD1,-0.07857746,0.07857746
HES1,-0.012320882,0.012320882
HFE,0.0,0.0
HGD,0.0,0.0
HGSNAT,-0.08216801,0.08216801
HHEX,-0.062821925,0.062821925
HIBCH,-0.05226098,0.05226098
HIC1,-0.013855792,0.013855792
HILPDA,0.0,0.0
HINT2,-0.11418635,0.11418635
HIP1R,0.0,0.0
HLA-DMA,-0.29928303,0.29928303
HLA-DMB,-0.06674645,0.06674645
HLA-DOB,0.029660475,0.029660475
HLA-DPA1,-0.010500073,0.010500073
HLA-DPB1,-0.4213282,0.4213282
HLA-DQA1,-0.10166031,0.10166031
HLA-DQB1,-0.2517665,0.2517665
HLA-DRA,-0.26110542,0.26110542
HLA-DRB1,-0.0118073225,0.0118073225
HLA-DRB5,0.037092075,0.037092075
HLTF,-0.016741578,0.016741578
HMGB2,-0.19481128,0.19481128
HMOX1,-0.13403024,0.13403024
HNRNPDL,-0.14401,0.14401
HOXA1,0.0,0.0
HOXB4,-0.038722087,0.038722087
HPGD,0.012281555,0.012281555
HPGDS,0.0,0.0
HPS4,-0.024746329,0.024746329
HPSE,0.17881052,0.17881052
HS2ST1,-0.035084475,0.035084475
HSCB,0.07275088,0.07275088
HSD17B12,0.049951978,0.049951978
HSD17B6,0.0,0.0
HSD17B7,-0.008518273,0.008518273
HSD17B8,-0.036355026,0.036355026
HSP90AB1,0.17890966,0.17890966
HSPA14,-0.025190646,0.025190646
HSPA1A,0.4996933,0.4996933
HSPA1B,0.09287187,0.09287187
HSPA1L,0.035319127,0.035319127
HSPA2,0.0,0.0
HSPA4,-0.00740359,0.00740359
HSPA5,0.08025262,0.08025262
HSPA6,0.01179471,0.01179471
HSPB1,0.4207022,0.4207022
HSPD1,0.029788375,0.029788375
HSPE1,0.11195916,0.11195916
HSPH1,0.03766024,0.03766024
HTT,-0.020590315,0.020590315
HVCN1,0.023840245,0.023840245
HYAL2,-0.03997256,0.03997256
IARS2,0.02791764,0.02791764
ICAM2,0.05875027,0.05875027
ICOS,0.042729273,0.042729273
ID2,-0.10208207,0.10208207
ID3,-0.29018205,0.29018205
IDE,0.0,0.0
IDH1,0.0,0.0
IDI1,0.15024284,0.15024284
IDO1,0.78088295,0.78088295
IDO2,0.0,0.0
IER3,-0.17798173,0.17798173
IFI27,0.6288008,0.6288008
IFI6,2.7472088,2.7472088
IFIT1,2.4837716,2.4837716
IFIT2,1.8709253,1.8709253
IFIT3,2.523903,2.523903
IFITM3,1.0121609,1.0121609
IFNB1,0.0,0.0
IFNG,0.009944981,0.009944981
IFNLR1,0.0,0.0
IFT140,0.0,0.0
IFT27,0.026862465,0.026862465
IFT74,0.013561668,0.013561668
IFT88,-0.0824875,0.0824875
IGFBP2,0.0,0.0
IGFBP3,0.035990503,0.035990503
IGFBP4,0.03397424,0.03397424
IGFBP6,0.0,0.0
IGFBP7,0.08541759,0.08541759
IKBKB,0.019855917,0.019855917
IL11,0.0,0.0
IL11RA,0.0,0.0
IL12RB1,-0.002206426,0.002206426
IL12RB2,0.0,0.0
IL16,-0.034600176,0.034600176
IL18R1,-0.006062813,0.006062813
IL18RAP,0.055478293,0.055478293
IL19,0.0,0.0
IL1B,-0.2547776,0.2547776
IL1R2,0.040114924,0.040114924
IL1RL2,0.0,0.0
IL1RN,0.6229359,0.6229359
IL2,0.0,0.0
IL21R,-0.019825166,0.019825166
IL23A,-0.04290032,0.04290032
IL24,-0.01182667,0.01182667
IL27RA,-0.017019253,0.017019253
IL2RA,0.092654645,0.092654645
IL2RB,0.03295065,0.03295065
IL32,0.069049984,0.069049984
IL36G,0.0,0.0
IL36RN,0.0,0.0
IL4I1,0.35010982,0.35010982
IL4R,-0.16596179,0.16596179
IL5RA,0.0,0.0
IL6,0.030645667,0.030645667
IL7R,-0.18529767,0.18529767
IMMT,0.0025784299,0.0025784299
IMP3,-0.14101624,0.14101624
IMPA2,-0.016863858,0.016863858
INCENP,0.0,0.0
ING2,-0.012583958,0.012583958
ING3,-0.11487387,0.11487387
ING5,0.026871879,0.026871879
INO80C,-0.053460553,0.053460553
INO80E,-0.0342627,0.0342627
INPP4A,0.029208846,0.029208846
INPP4B,0.03337346,0.03337346
INPP5D,-0.020324038,0.020324038
INPP5E,0.0136875035,0.0136875035
INPP5K,-0.023977593,0.023977593
INSIG1,-0.22877121,0.22877121
INSIG2,0.047047198,0.047047198
INSL3,0.0,0.0
INTS10,-0.02210538,0.02210538
INTS3,0.021835601,0.021835601
INTS4,0.018352814,0.018352814
INTS8,0.0047743134,0.0047743134
IP6K1,-0.07061757,0.07061757
IP6K2,-0.033718497,0.033718497
IQGAP2,0.09018096,0.09018096
IRAK4,-0.009693138,0.009693138
IRF1,0.40827274,0.40827274
IRF6,0.0,0.0
IRF8,0.14337666,0.14337666
IRS2,-0.037740573,0.037740573
ISCA1,0.045119986,0.045119986
ISG15,3.9455338,3.9455338
ISG20,2.6943169,2.6943169
ISG20L2,0.03972096,0.03972096
ITCH,-0.032722335,0.032722335
ITGA1,-0.017618699,0.017618699
ITGA10,0.0,0.0
ITGA2B,0.027836757,0.027836757
ITGA4,0.07575617,0.07575617
ITGB2,0.0040443987,0.0040443987
ITGB3,0.0,0.0
ITGB3BP,0.0,0.0
ITGB5,0.02256998,0.02256998
ITK,0.07836008,0.07836008
ITPKB,0.0049098767,0.0049098767
ITPR2,-0.02335589,0.02335589
ITPR3,0.0,0.0
IVD,-0.002755275,0.002755275
IZUMO4,-0.019795606,0.019795606
JADE1,-0.057361737,0.057361737
JAM2,0.0,0.0
JAM3,0.0,0.0
JMJD6,-0.069536686,0.069536686
JOSD1,-0.076076165,0.076076165
JUN,-0.18273278,0.18273278
JUNB,-0.22843218,0.22843218
KALRN,0.0,0.0
KANSL2,0.022948526,0.022948526
KAT6A,-0.001769755,0.001769755
KAT6B,-0.009067151,0.009067151
KBTBD6,0.010478891,0.010478891
KBTBD7,0.008234973,0.008234973
KBTBD8,-0.009362365,0.009362365
KCMF1,0.010716967,0.010716967
KCND3,0.0,0.0
KCNG1,0.0,0.0
KCNJ15,-0.025913905,0.025913905
KCNK12,-0.009353135,0.009353135
KCNMB3,0.0,0.0
KCTD3,0.0,0.0
KDM3B,-0.03299659,0.03299659
KDM4B,0.013515804,0.013515804
KDM4D,0.0,0.0
KDM5B,-0.03571003,0.03571003
KHDRBS2,0.0,0.0
KHK,0.0,0.0
KIF13B,0.01743829,0.01743829
KIF18A,0.0,0.0
KIF19,0.0,0.0
KIF20B,0.043326627,0.043326627
KIF21A,-0.0021944325,0.0021944325
KIF27,0.0,0.0
KIF2A,0.0065293163,0.0065293163
KIF3A,0.03537505,0.03537505
KIF3B,-0.045416337,0.045416337
KIF4A,0.0,0.0
KIFAP3,-0.013963047,0.013963047
KIR2DL1,0.0,0.0
KIR2DL3,-0.022044957,0.022044957
KIR3DL1,-0.020624781,0.020624781
KIR3DL2,-0.047448143,0.047448143
KISS1R,0.0,0.0
KLC1,-0.015340749,0.015340749
KLC2,0.0,0.0
KLF5,0.094502844,0.094502844
KLHDC3,-0.10446855,0.10446855
KLHL11,-0.018878853,0.018878853
KLHL20,0.015468473,0.015468473
KLHL22,0.0,0.0
KLHL3,0.0,0.0
KLHL42,0.0,0.0
KLK1,0.0,0.0
KLRB1,0.01854496,0.01854496
KLRC1,-0.05939734,0.05939734
KLRC2,0.04539439,0.04539439
KLRD1,-0.016238526,0.016238526
KLRF1,-0.017284136,0.017284136
KLRG1,-0.047226563,0.047226563
KMT2A,-0.013514176,0.013514176
KNTC1,0.0,0.0
KPNA1,0.0014634281,0.0014634281
KPNA6,0.009441208,0.009441208
KRAS,-0.093467176,0.093467176
KRBA1,0.0,0.0
KREMEN2,0.0,0.0
KRT1,0.0,0.0
KRT18,-0.018496484,0.018496484
KRT2,0.0,0.0
KRT23,0.0,0.0
KRT81,0.0,0.0
KRT86,-0.05220152,0.05220152
KYNU,-0.14756542,0.14756542
LAG3,0.2463559,0.2463559
LAIR2,-0.065005675,0.065005675
LAMA5,0.0,0.0
LAT,-0.14568222,0.14568222
LAT2,0.022230953,0.022230953
LBR,-0.011624604,0.011624604
LCK,-0.12378898,0.12378898
LCMT1,-0.010110151,0.010110151
LCN2,0.0,0.0
LDLR,-0.026848668,0.026848668
LDLRAP1,-0.06858885,0.06858885
LEF1,-0.0034246743,0.0034246743
LEMD2,-0.038759023,0.038759023
LEMD3,0.0,0.0
LEO1,0.012017958,0.012017958
LETM1,-0.0022206418,0.0022206418
LGALS1,-0.14892602,0.14892602
LGALS3,-0.038428247,0.038428247
LGR6,0.0,0.0
LHX4,0.0,0.0
LIAS,-0.0015847888,0.0015847888
LILRA4,0.0,0.0
LIN37,0.035803385,0.035803385
LIN52,0.012228783,0.012228783
LIPC,0.0,0.0
LIPE,0.0,0.0
LIPT1,-0.08157379,0.08157379
LIPT2,0.0,0.0
LMBRD1,0.0030746907,0.0030746907
LMNA,-0.099218905,0.099218905
LMO7,0.0,0.0
LNPEP,0.062205605,0.062205605
LNX1,0.0,0.0
LONRF1,-0.0093064355,0.0093064355
LOXL2,0.0,0.0
LPAR5,0.029659245,0.029659245
LPCAT3,-0.03139548,0.03139548
LPIN1,-0.023551304,0.023551304
LPIN2,-0.035109684,0.035109684
LRFN1,0.0,0.0
LRFN3,-0.0064842235,0.0064842235
LRRC1,0.0,0.0
LRRC7,0.0,0.0
LRTOMT,0.0,0.0
LSM2,0.012005791,0.012005791
LSM6,0.044729322,0.044729322
LSR,-0.08324886,0.08324886
LTA,-0.0058158133,0.0058158133
LTB,-0.13076866,0.13076866
LTB4R,0.0,0.0
LTBP1,0.0,0.0
LTV1,0.08394654,0.08394654
LY6E,2.2450655,2.2450655
LY6G6F,0.0,0.0
LYPD2,0.013645568,0.013645568
LYPD3,0.0,0.0
LYZ,-0.006949961,0.006949961
LZTFL1,0.015393604,0.015393604
MAD1L1,-0.030497365,0.030497365
MAD2L1,-0.0012987489,0.0012987489
MAF,0.036109954,0.036109954
MAFA,0.0,0.0
MAFB,-0.084864765,0.084864765
MAGED2,-0.20981893,0.20981893
MALT1,0.06654368,0.06654368
MAN1A1,-0.01300844,0.01300844
MAN1A2,-0.023340274,0.023340274
MAP1LC3A,-0.015414165,0.015414165
MAP2K1,-0.14711064,0.14711064
MAP2K5,-0.00010544993,0.00010544993
MAP3K1,-0.011268828,0.011268828
MAP3K3,0.0,0.0
MAP3K5,0.0,0.0
MAP3K8,-0.014701888,0.014701888
MAPK13,-0.009067151,0.009067151
MAPK8,-0.027356617,0.027356617
MAPKAPK5,0.035168465,0.035168465
MARS2,0.0,0.0
MATK,-0.027569212,0.027569212
MATN1,0.0,0.0
MATN3,0.0,0.0
MBD1,0.013486734,0.013486734
MBD4,-0.06621133,0.06621133
MBOAT4,0.0,0.0
MBP,-0.045732915,0.045732915
MCEE,-0.052853487,0.052853487
MCFD2,-0.054175615,0.054175615
MCM5,-0.11139427,0.11139427
MCM6,0.014613159,0.014613159
MCM7,-0.0270405,0.0270405
MCOLN3,0.0,0.0
MCPH1,0.020041816,0.020041816
MCU,0.0,0.0
MDC1,0.015591116,0.015591116
MDGA1,0.0,0.0
MDM4,0.03044023,0.03044023
MED11,0.0059217066,0.0059217066
MED16,-0.04729595,0.04729595
MED17,-0.029062621,0.029062621
MED22,-0.0022976454,0.0022976454
MED24,-0.026325312,0.026325312
MED27,0.014522505,0.014522505
MED30,-0.06187588,0.06187588
MED6,-0.05762384,0.05762384
MED9,0.0,0.0
MEF2C,-0.004771039,0.004771039
MEIS1,0.0,0.0
METAP1,0.012079686,0.012079686
METTL21A,0.050057657,0.050057657
METTL22,-0.0018737,0.0018737
MGAT4A,-0.1450815,0.1450815
MGRN1,-0.031904206,0.031904206
MGST2,-0.01151303,0.01151303
MIB2,-0.036726605,0.036726605
MICU3,0.0,0.0
MIS18A,-0.10593024,0.10593024
MIS18BP1,0.072458,0.072458
MLH3,0.015975494,0.015975494
MLLT3,-0.02480951,0.02480951
MLYCD,-0.030028792,0.030028792
MME,0.0,0.0
MMGT1,-0.0146764675,0.0146764675
MMP11,0.0,0.0
MMP24,0.0,0.0
MMP7,0.0,0.0
MMP9,-0.065302335,0.065302335
MMRN1,0.0,0.0
MNAT1,0.025044803,0.025044803
MNDA,0.23609203,0.23609203
MOCOS,0.0,0.0
MOCS1,0.0,0.0
MOCS2,0.014305549,0.014305549
MOCS3,0.018666018,0.018666018
MOGS,-0.066590235,0.066590235
MPHOSPH10,-0.056456268,0.056456268
MPRIP,0.048464615,0.048464615
MPST,0.05893263,0.05893263
MRGBP,0.0,0.0
MRI1,0.017320866,0.017320866
MRM1,-0.017835723,0.017835723
MRPL1,0.0017929375,0.0017929375
MRPL10,0.003206484,0.003206484
MRPL12,0.014460757,0.014460757
MRPL17,-0.025108255,0.025108255
MRPL18,0.051282912,0.051282912
MRPL35,-0.044125915,0.044125915
MRPL39,-0.061932474,0.061932474
MRPL4,-0.03557051,0.03557051
MRPL45,-0.10670929,0.10670929
MRPL46,-0.078731224,0.078731224
MRPL48,0.021557711,0.021557711
MRPL49,0.009119611,0.009119611
MRPS16,0.03453809,0.03453809
MRPS2,-0.006392963,0.006392963
MRPS23,-0.018353283,0.018353283
MRPS24,-0.019795606,0.019795606
MRPS25,0.039041623,0.039041623
MRPS28,-0.0409773,0.0409773
MRPS30,-0.050668664,0.050668664
MRS2,-0.0651404,0.0651404
MSH6,-0.025710918,0.025710918
MSI2,0.05965142,0.05965142
MSMO1,-0.025520284,0.025520284
MT1E,0.02191228,0.02191228
MT1G,0.0,0.0
MT1X,0.046853263,0.046853263
MTA1,0.0,0.0
MTA2,-0.019825166,0.019825166
MTIF3,0.015576661,0.015576661
MTMR1,0.0,0.0
MTMR12,-0.01544207,0.01544207
MTMR6,-0.010606684,0.010606684
MTMR9,0.046985324,0.046985324
MTO1,-0.03682536,0.03682536
MTOR,-0.016182436,0.016182436
MUC12,0.0,0.0
MUTYH,-0.06488323,0.06488323
MVK,0.015688121,0.015688121
MXD4,-0.009182449,0.009182449
MYB,0.046439186,0.046439186
MYBL1,0.0,0.0
MYBL2,0.0,0.0
MYC,0.0054651797,0.0054651797
MYL9,0.04492919,0.04492919
MYLIP,0.0026854575,0.0026854575
MYLK,0.0,0.0
MYO15A,0.0,0.0
MYO18A,0.0,0.0
MYO6,-0.01941524,0.01941524
MYO7A,0.0,0.0
MZT1,0.12653387,0.12653387
NAA30,-0.0768499,0.0768499
NAA35,0.01516049,0.01516049
NABP2,-0.10486942,0.10486942
NAPEPLD,-0.07203493,0.07203493
NAPG,0.015064344,0.015064344
NBR1,-0.013417006,0.013417006
NCALD,0.0,0.0
NCAM1,0.0,0.0
NCAPH,-0.041029193,0.041029193
NCAPH2,0.0068900622,0.0068900622
NCK2,-0.041036066,0.041036066
NCKAP1,0.0,0.0
NCKIPSD,-0.029591756,0.029591756
NCOA3,0.010511873,0.010511873
NCOR2,-0.0034832973,0.0034832973
NCR1,0.0,0.0
NCR3,0.037067275,0.037067275
NCR3LG1,0.0,0.0
NDC1,0.0,0.0
NDC80,0.051273763,0.051273763
NDE1,0.010474935,0.010474935
NDEL1,0.046117775,0.046117775
NDUFAF2,-0.058990337,0.058990337
NDUFAF4,-0.083673686,0.083673686
NDUFAF5,0.010862164,0.010862164
NDUFAF6,-0.011879999,0.011879999
NDUFAF7,-0.072485,0.072485
NDUFV1,-0.058595553,0.058595553
NEB,0.0,0.0
NEDD1,0.045354057,0.045354057
NEIL1,-0.020750463,0.020750463
NELFA,0.0016574841,0.0016574841
NELFCD,-0.07358816,0.07358816
NELL2,-0.057854727,0.057854727
NEO1,0.013486734,0.013486734
NET1,0.0,0.0
NEURL2,0.0,0.0
NFATC2,0.0094428435,0.0094428435
NFATC3,-0.031018611,0.031018611
NFE2,0.02256998,0.02256998
NFKBIA,0.23414242,0.23414242
NFRKB,-0.08437729,0.08437729
NFYB,0.031530004,0.031530004
NHLRC1,0.0,0.0
NICN1,0.0,0.0
NIP7,0.099773705,0.099773705
NIPA1,-0.020020444,0.020020444
NIPAL3,-0.032904662,0.032904662
NIPBL,-0.10925686,0.10925686
NKIRAS1,-0.020878427,0.020878427
NLRC5,0.02856551,0.02856551
NLRX1,-0.017618699,0.017618699
NMB,-0.03928586,0.03928586
NME1,-0.04076861,0.04076861
NME3,-0.04673659,0.04673659
NMRAL1,-0.029269971,0.029269971
NMT2,0.038175695,0.038175695
NMUR1,0.0,0.0
NOG,-0.00042109564,0.00042109564
NOL6,0.0,0.0
NOL9,-0.0197004,0.0197004
NOP58,0.020070419,0.020070419
NOS3,0.0,0.0
NPHP1,0.0,0.0
NPLOC4,0.010212813,0.010212813
NPPC,0.0,0.0
NPRL2,-0.019387593,0.019387593
NR1D1,-0.020558655,0.020558655
NR3C1,0.028129518,0.028129518
NR3C2,-0.03897589,0.03897589
NR4A1,-0.040107865,0.040107865
NR4A2,0.003529489,0.003529489
NR6A1,0.0,0.0
NRG2,0.0,0.0
NRGN,0.05726202,0.05726202
NSMCE1,-0.1451363,0.1451363
NT5C,0.029837957,0.029837957
NT5C3B,-0.010741744,0.010741744
NT5E,0.0,0.0
NT5M,0.014480816,0.014480816
NTHL1,-0.0051088445,0.0051088445
NTNG1,0.0,0.0
NUAK1,0.0,0.0
NUDT13,0.0,0.0
NUDT18,0.014574025,0.014574025
NUDT2,-0.041598994,0.041598994
NUDT21,0.0040077493,0.0040077493
NUDT5,-0.1307495,0.1307495
NUF2,0.01797372,0.01797372
NUMA1,0.011416725,0.011416725
NUP107,-0.020444412,0.020444412
NUP160,-0.04010716,0.04010716
NUP188,-0.017321391,0.017321391
NUP210,-0.04335116,0.04335116
NUP35,0.0084887855,0.0084887855
NUP54,0.028277691,0.028277691
NUP62,0.054678246,0.054678246
NUP88,-0.09919873,0.09919873
NUS1,0.10021433,0.10021433
OASL,1.0648019,1.0648019
OAT,0.058852468,0.058852468
OBSCN,0.0,0.0
OCRL,-0.016821265,0.016821265
ODC1,-0.02585879,0.02585879
OFD1,0.020694971,0.020694971
OGT,-0.043471076,0.043471076
OMG,0.0,0.0
OPA1,0.056129545,0.056129545
OPHN1,0.0,0.0
OPRM1,0.0,0.0
ORAI1,-0.04745353,0.04745353
ORC1,0.0,0.0
ORC4,0.018367177,0.018367177
ORC5,0.0027704313,0.0027704313
ORC6,-0.022147005,0.022147005
ORMDL3,0.027854264,0.027854264
OSBPL2,-0.022953734,0.022953734
OSBPL5,0.03471171,0.03471171
OSBPL6,0.0,0.0
OSBPL7,0.0,0.0
OSM,-0.08048525,0.08048525
OTUD3,-0.019318443,0.019318443
OTUD7B,-0.022044957,0.022044957
OXA1L,0.00028796494,0.00028796494
OXCT1,-0.011682883,0.011682883
OXT,0.0,0.0
OXTR,0.0,0.0
P2RX5,0.03409984,0.03409984
P2RY10,-0.095899194,0.095899194
P2RY14,0.024231225,0.024231225
PABPC1,-0.64227223,0.64227223
PACS1,0.0,0.0
PACSIN1,0.0,0.0
PADI4,0.015975494,0.015975494
PAFAH2,0.0,0.0
PANK1,0.0,0.0
PANK3,-0.019297836,0.019297836
PAOX,-0.019832578,0.019832578
PAQR3,0.0,0.0
PARD3,0.0,0.0
PARD6A,-0.00079205446,0.00079205446
PARD6B,0.0,0.0
PARD6G,0.0,0.0
PARG,-0.016741578,0.016741578
PARP1,-0.068460375,0.068460375
PARP16,-0.039946247,0.039946247
PARP2,-0.0033929413,0.0033929413
PAXIP1,-0.020558655,0.020558655
PBX1,0.0,0.0
PCBP4,-0.017150326,0.017150326
PCF11,-0.032584473,0.032584473
PCGF2,0.0,0.0
PCGF6,0.019228643,0.019228643
PCK2,0.03395142,0.03395142
PCM1,-0.05550396,0.05550396
PCNA,-0.009888969,0.009888969
PCOLCE,0.0,0.0
PCP2,0.0,0.0
PCYOX1L,0.0,0.0
PCYT2,-0.03645335,0.03645335
PDCD1,0.0,0.0
PDCD4,0.17726561,0.17726561
PDCD7,0.050086074,0.050086074
PDE3B,-0.011596296,0.011596296
PDE4B,0.0001630187,0.0001630187
PDE4C,-0.01075359,0.01075359
PDE4D,0.0069857053,0.0069857053
PDE5A,0.017443936,0.017443936
PDE6A,0.020448195,0.020448195
PDE6B,-0.019450428,0.019450428
PDE7B,0.0,0.0
PDE9A,0.0,0.0
PDGFA,0.0,0.0
PDGFD,-0.022147005,0.022147005
PDGFRA,0.0,0.0
PDGFRB,0.0,0.0
PDHA1,-0.026023544,0.026023544
PDHX,0.008199222,0.008199222
PDK1,0.019360017,0.019360017
PDK2,0.0028939191,0.0028939191
PDK3,0.05700124,0.05700124
PDP2,0.0,0.0
PDS5A,-0.0277505,0.0277505
PDS5B,0.031078383,0.031078383
PELI3,0.0,0.0
PELP1,-0.018496484,0.018496484
PER1,0.0,0.0
PER2,-0.02940712,0.02940712
PERP,-0.00063706934,0.00063706934
PEX11B,-0.089044966,0.089044966
PEX12,0.0,0.0
PEX19,0.017980356,0.017980356
PEX2,0.0022194088,0.0022194088
PEX3,-0.025287807,0.025287807
PF4,0.08773417,0.08773417
PFDN1,-0.056445517,0.056445517
PGAM5,0.0,0.0
PGAP1,0.051159404,0.051159404
PGM2L1,-0.008196183,0.008196183
PGRMC1,0.036227066,0.036227066
PGS1,-0.030492656,0.030492656
PHB2,-0.0024769455,0.0024769455
PHC1,0.01918419,0.01918419
PHC2,0.01977847,0.01977847
PHC3,-0.00064397603,0.00064397603
PHF1,-0.021960422,0.021960422
PHF21A,0.021190966,0.021190966
PHIP,0.0018751845,0.0018751845
PHKG2,-0.10450709,0.10450709
PHLDA1,-0.22486392,0.22486392
PIAS2,-0.020895664,0.020895664
PIF1,0.0,0.0
PIGA,0.00013246946,0.00013246946
PIGB,-0.017618699,0.017618699
PIGH,-0.0017012656,0.0017012656
PIGK,0.035623536,0.035623536
PIGL,-0.019825166,0.019825166
PIGN,0.019770402,0.019770402
PIGX,0.032943998,0.032943998
PIK3C2B,0.0,0.0
PIK3CB,0.0016870536,0.0016870536
PIK3CD,-0.058241844,0.058241844
PIK3CG,0.007601818,0.007601818
PIK3R1,0.1183849,0.1183849
PIK3R4,0.02900332,0.02900332
PILRB,0.019925334,0.019925334
PIM1,0.0032193363,0.0032193363
PINK1,0.0,0.0
PIP4K2C,0.0,0.0
PITPNM2,0.0,0.0
PJA1,0.030108215,0.030108215
PLA2G12A,0.03572964,0.03572964
PLA2G7,-0.05745083,0.05745083
PLAC8,0.50534153,0.50534153
PLAGL1,0.00057381485,0.00057381485
PLAU,-0.027182033,0.027182033
PLAUR,-0.24367559,0.24367559
PLCB2,0.0,0.0
PLCD1,0.016939297,0.016939297
PLCG1,0.0,0.0
PLEK,0.14962626,0.14962626
PLEKHA1,0.018613905,0.018613905
PLEKHA2,0.026786868,0.026786868
PLEKHA5,-0.0273543,0.0273543
PLEKHA8,-0.01298125,0.01298125
PLEKHG1,0.0,0.0
PLIN2,-0.12113772,0.12113772
PLK2,0.01797372,0.01797372
PLK3,-0.063146524,0.063146524
PLOD2,0.0,0.0
PLTP,0.01909617,0.01909617
PMAIP1,0.20228022,0.20228022
PMCH,0.0,0.0
PMEPA1,0.017281644,0.017281644
PNO1,-0.07250798,0.07250798
PNOC,0.0,0.0
POLA1,0.0,0.0
POLB,0.0066885836,0.0066885836
POLD1,-0.005668778,0.005668778
POLD3,-0.017813694,0.017813694
POLE,0.018411636,0.018411636
POLH,-0.004136361,0.004136361
POLR1A,0.0,0.0
POLR1E,0.017905049,0.017905049
POLR2A,0.008877711,0.008877711
POLR2B,-0.07465574,0.07465574
POLR2C,0.07963543,0.07963543
POLR2K,-0.014027938,0.014027938
POLR3A,-0.010915439,0.010915439
POLR3D,-0.0059488835,0.0059488835
POLR3G,-0.013752159,0.013752159
POMK,0.0,0.0
POP5,-0.062158555,0.062158555
POP7,-0.116153166,0.116153166
PORCN,-0.0104536135,0.0104536135
POT1,-0.018003324,0.018003324
POU2F1,0.0014997991,0.0014997991
POU3F1,0.0,0.0
PPAT,0.03517964,0.03517964
PPBP,0.11024243,0.11024243
PPIH,-0.1263542,0.1263542
PPIL4,-0.094746694,0.094746694
PPIP5K2,-0.013823178,0.013823178
PPM1A,-0.01369524,0.01369524
PPP1R14A,0.02256998,0.02256998
PPP2R2D,-0.009214469,0.009214469
PPP2R5A,-0.0004715547,0.0004715547
PPP3CA,-0.0056486093,0.0056486093
PPT1,-0.102745526,0.102745526
PPWD1,-0.020714298,0.020714298
PRC1,-0.018328007,0.018328007
PREB,0.03464288,0.03464288
PREX1,-0.024588991,0.024588991
PRIM1,-0.074945346,0.074945346
PRKAB1,1.7764047e-05,1.7764047e-05
PRKACB,0.05286429,0.05286429
PRKAR1B,-0.027336001,0.027336001
PRKAR2B,0.0,0.0
PRKCH,-0.15736607,0.15736607
PRKCI,-0.01075359,0.01075359
PRKCQ,-0.0006219968,0.0006219968
PRKCZ,-0.018496484,0.018496484
PRKD3,0.023419894,0.023419894
PRMT1,-0.22231616,0.22231616
PRMT3,0.058353588,0.058353588
PRMT6,-0.012932161,0.012932161
PRMT7,0.052067183,0.052067183
PRNP,0.059307992,0.059307992
PROK2,0.0,0.0
PROS1,0.02256998,0.02256998
PRPS2,0.0070511624,0.0070511624
PRR5,0.13955528,0.13955528
PRSS1,0.0,0.0
PRSS23,0.001803372,0.001803372
PRX,0.0,0.0
PSAT1,0.0347811,0.0347811
PSMB11,0.0,0.0
PSMD3,0.038053617,0.038053617
PSTK,0.042560868,0.042560868
PSTPIP1,0.0,0.0
PTCD3,0.0020381007,0.0020381007
PTCRA,-0.020750463,0.020750463
PTGDR,0.0,0.0
PTGDS,-0.0044639837,0.0044639837
PTGER4,0.10866676,0.10866676
PTK2B,0.016750697,0.016750697
PTK6,0.0,0.0
PTPN14,0.0,0.0
PTPN22,-0.10686909,0.10686909
PTPN4,-0.013581581,0.013581581
PTPN7,-0.023955982,0.023955982
PTPRB,0.0,0.0
PTPRN2,0.0,0.0
PTTG1,-0.007952057,0.007952057
PTX3,0.019788703,0.019788703
PUM1,0.04103778,0.04103778
