,lfc_mean,proba_de
GDE1,-0.014271621,0.014271621
GDI1,0.0108659975,0.0108659975
GDPD1,0.0020617866,0.0020617866
GDPD3,0.0,0.0
GEMIN7,-0.049215663,0.049215663
GFI1,0.0074468963,0.0074468963
GFM1,0.005748205,0.005748205
GFM2,0.0016757352,0.0016757352
GFOD1,-0.0036602598,0.0036602598
GGA2,-0.022767782,0.022767782
GINS4,-0.007754537,0.007754537
GIPR,-0.00093066506,0.00093066506
GIT2,0.024948113,0.024948113
GLG1,-0.0025019124,0.0025019124
GLI1,0.0,0.0
GLO1,-0.037076443,0.037076443
GLRX5,-0.033663925,0.033663925
GLTP,-0.078426436,0.078426436
GLUL,0.08235037,0.08235037
GMPPB,-0.0041207704,0.0041207704
GNAL,0.004125417,0.004125417
GNAO1,-0.0053430465,0.0053430465
GNB5,-0.013864845,0.013864845
GNG11,-0.0057333484,0.0057333484
GNG2,0.018354014,0.018354014
GNG3,0.0,0.0
GNG4,0.010315191,0.010315191
GNG7,0.012874238,0.012874238
GNG8,-0.0008825206,0.0008825206
GNGT2,-0.0066345474,0.0066345474
GNLY,0.06369197,0.06369197
GNPDA1,-0.01983099,0.01983099
GOLGA3,-0.0089964485,0.0089964485
GOLGB1,-0.0053130686,0.0053130686
GOPC,-0.018631637,0.018631637
GP1BA,0.0,0.0
GP9,-0.0016961116,0.0016961116
GPAM,0.0047262893,0.0047262893
GPC1,0.0038200517,0.0038200517
GPC2,-0.0042098165,0.0042098165
GPD1L,0.0024164275,0.0024164275
GPI,-0.027015664,0.027015664
GPR132,-0.020947013,0.020947013
GPR18,-0.030684233,0.030684233
GPR183,-0.074785054,0.074785054
GPR27,-0.003841882,0.003841882
GPR55,0.0,0.0
GPSM1,0.0,0.0
GPSM2,0.004160281,0.004160281
GPX1,-0.3475122,0.3475122
GRAP,-0.0055407817,0.0055407817
GRAP2,-0.008943088,0.008943088
GRB14,0.0,0.0
GRHL1,0.0,0.0
GRIN2C,0.0,0.0
GRIP1,0.0,0.0
GRK4,-0.004484844,0.004484844
GRPEL1,-0.027876213,0.027876213
GRPEL2,-0.0043836343,0.0043836343
GSC,0.00372257,0.00372257
GSPT1,-0.06169671,0.06169671
GSPT2,-0.0012443457,0.0012443457
GSR,-0.0015588403,0.0015588403
GSS,-0.002560757,0.002560757
GSTM2,0.0,0.0
GSTM3,0.0038674679,0.0038674679
GSTO2,0.0,0.0
GSTT1,0.008684336,0.008684336
GTF2A1,0.0017353855,0.0017353855
GTF2H2,-0.0036508122,0.0036508122
GTF3C1,-0.03265028,0.03265028
GTF3C2,-0.0065344237,0.0065344237
GTF3C5,0.017965619,0.017965619
GTSE1,0.0,0.0
GYG1,-0.046488225,0.046488225
GYPA,0.0,0.0
GYPC,-0.107119404,0.107119404
GZMB,-0.00072333217,0.00072333217
GZMH,-0.02931638,0.02931638
GZMM,-0.06486762,0.06486762
HACL1,-0.0058179796,0.0058179796
HADH,-0.01145667,0.01145667
HAS1,0.0,0.0
HAUS2,-0.0037616426,0.0037616426
HAUS3,0.007902995,0.007902995
HAUS6,0.0050389357,0.0050389357
HBA1,-0.014786735,0.014786735
HBA2,-0.027289718,0.027289718
HBB,-0.028530478,0.028530478
HBD,0.0005662618,0.0005662618
HBG1,-0.0033941395,0.0033941395
HBG2,0.0,0.0
HBS1L,-0.019489124,0.019489124
HCFC1,-0.0025703264,0.0025703264
HCRT,0.0,0.0
HDAC4,0.002632089,0.002632089
HDAC6,0.01491859,0.01491859
HDAC8,-0.0065351687,0.0065351687
HENMT1,0.020861499,0.020861499
HERC1,-0.01821496,0.01821496
HERC2,-0.0043045003,0.0043045003
HERPUD1,0.08570349,0.08570349
HES1,-0.0064590997,0.0064590997
HFE,0.0,0.0
HGD,-0.0021840006,0.0021840006
HGSNAT,-0.009126581,0.009126581
HHEX,-0.022901505,0.022901505
HIBCH,-0.025861513,0.025861513
HIC1,-0.0027437212,0.0027437212
HILPDA,0.0039746207,0.0039746207
HINT2,-0.011160605,0.011160605
HIP1R,-0.0042678434,0.0042678434
HLA-DMA,-0.12891114,0.12891114
HLA-DMB,-0.11223202,0.11223202
HLA-DOB,0.013197584,0.013197584
HLA-DPA1,0.11817777,0.11817777
HLA-DPB1,-0.2071228,0.2071228
HLA-DQA1,-0.057208776,0.057208776
HLA-DQB1,-0.10078469,0.10078469
HLA-DRA,-0.07664728,0.07664728
HLA-DRB1,-0.025619268,0.025619268
HLA-DRB5,-0.023724616,0.023724616
HLTF,-0.0016347952,0.0016347952
HMGB2,-0.19374552,0.19374552
HMOX1,0.019488424,0.019488424
HNRNPDL,-0.14876837,0.14876837
HOXA1,-0.003841882,0.003841882
HOXB4,-0.00544821,0.00544821
HPGD,0.013893118,0.013893118
HPGDS,-0.002646374,0.002646374
HPS4,-0.024674587,0.024674587
HPSE,0.23118554,0.23118554
HS2ST1,-0.005873355,0.005873355
HSCB,0.031358097,0.031358097
HSD17B12,-0.0053702854,0.0053702854
HSD17B6,0.0,0.0
HSD17B7,0.012662485,0.012662485
HSD17B8,-0.02465968,0.02465968
HSP90AB1,0.2779377,0.2779377
HSPA14,-0.03924687,0.03924687
HSPA1A,0.5150088,0.5150088
HSPA1B,0.05623306,0.05623306
HSPA1L,-0.0059908815,0.0059908815
HSPA2,0.007123973,0.007123973
HSPA4,0.012059145,0.012059145
HSPA5,-0.008569479,0.008569479
HSPA6,0.006839717,0.006839717
HSPB1,0.43186438,0.43186438
HSPD1,0.016559005,0.016559005
HSPE1,0.07374224,0.07374224
HSPH1,0.035295993,0.035295993
HTT,0.0027034786,0.0027034786
HVCN1,-0.0035028234,0.0035028234
HYAL2,-0.007699702,0.007699702
IARS2,-0.0031764656,0.0031764656
ICAM2,0.09015536,0.09015536
ICOS,0.061392754,0.061392754
ID2,-0.11050123,0.11050123
ID3,-0.2372012,0.2372012
IDE,-0.0019063978,0.0019063978
IDH1,-0.019635055,0.019635055
IDI1,0.013127893,0.013127893
IDO1,0.89355457,0.89355457
IDO2,0.010318851,0.010318851
IER3,-0.27589488,0.27589488
IFI27,0.41575825,0.41575825
IFI6,2.811231,2.811231
IFIT1,2.4896328,2.4896328
IFIT2,2.0196695,2.0196695
IFIT3,2.7717042,2.7717042
IFITM3,1.5588077,1.5588077
IFNB1,0.0,0.0
IFNG,0.0016379403,0.0016379403
IFNLR1,-0.0040775524,0.0040775524
IFT140,0.0,0.0
IFT27,-0.0136858225,0.0136858225
IFT74,-0.0020513628,0.0020513628
IFT88,0.0042998493,0.0042998493
IGFBP2,-0.0034637344,0.0034637344
IGFBP3,-0.0052899728,0.0052899728
IGFBP4,0.07723301,0.07723301
IGFBP6,0.0,0.0
IGFBP7,0.034930397,0.034930397
IKBKB,-0.04110995,0.04110995
IL11,0.0,0.0
IL11RA,-0.00044584926,0.00044584926
IL12RB1,-0.0059581175,0.0059581175
IL12RB2,0.0034630583,0.0034630583
IL16,-0.062405646,0.062405646
IL18R1,0.013174725,0.013174725
IL18RAP,0.035294324,0.035294324
IL19,-0.0019009832,0.0019009832
IL1B,-0.26920772,0.26920772
IL1R2,-0.03523855,0.03523855
IL1RL2,0.0,0.0
IL1RN,0.7148227,0.7148227
IL2,0.0,0.0
IL21R,0.000591835,0.000591835
IL23A,-0.018880196,0.018880196
IL24,0.0,0.0
IL27RA,-0.030321669,0.030321669
IL2RA,0.024405189,0.024405189
IL2RB,0.00226672,0.00226672
IL32,0.13484105,0.13484105
IL36G,0.0,0.0
IL36RN,0.0026556994,0.0026556994
IL4I1,0.32472104,0.32472104
IL4R,-0.062236834,0.062236834
IL5RA,0.0,0.0
IL6,0.019764885,0.019764885
IL7R,-0.055252552,0.055252552
IMMT,0.002285242,0.002285242
IMP3,-0.06830834,0.06830834
IMPA2,-0.010684866,0.010684866
INCENP,0.003207701,0.003207701
ING2,-0.021138553,0.021138553
ING3,-0.01724372,0.01724372
ING5,-0.01563865,0.01563865
INO80C,-0.03291519,0.03291519
INO80E,-0.008030692,0.008030692
INPP4A,-0.0013524629,0.0013524629
INPP4B,0.0052739577,0.0052739577
INPP5D,-0.0047948225,0.0047948225
INPP5E,-0.0018459029,0.0018459029
INPP5K,-0.0019846782,0.0019846782
INSIG1,-0.27515256,0.27515256
INSIG2,0.029278569,0.029278569
INSL3,0.0,0.0
INTS10,-0.0285801,0.0285801
INTS3,-0.009898296,0.009898296
INTS4,-0.0025293604,0.0025293604
INTS8,0.029274518,0.029274518
IP6K1,-0.0029988475,0.0029988475
IP6K2,0.037702747,0.037702747
IQGAP2,0.078524634,0.078524634
IRAK4,0.0027922764,0.0027922764
IRF1,0.30055887,0.30055887
IRF6,0.0,0.0
IRF8,0.26261592,0.26261592
IRS2,-0.014187345,0.014187345
ISCA1,-0.025848836,0.025848836
ISG15,3.9816675,3.9816675
ISG20,2.962468,2.962468
ISG20L2,-0.021511352,0.021511352
ITCH,-0.002737632,0.002737632
ITGA1,-0.008759786,0.008759786
ITGA10,0.003207701,0.003207701
ITGA2B,0.0045019686,0.0045019686
ITGA4,0.015557632,0.015557632
ITGB2,-0.058290344,0.058290344
ITGB3,0.0,0.0
ITGB3BP,0.0011439854,0.0011439854
ITGB5,0.004966115,0.004966115
ITK,0.019775301,0.019775301
ITPKB,-0.027737461,0.027737461
ITPR2,-0.035735935,0.035735935
ITPR3,-0.0039360793,0.0039360793
IVD,-0.005761575,0.005761575
IZUMO4,-0.0029608905,0.0029608905
JADE1,-0.02123043,0.02123043
JAM2,0.0,0.0
JAM3,-0.0054451628,0.0054451628
JMJD6,-0.049949475,0.049949475
JOSD1,-0.025042117,0.025042117
JUN,-0.12507948,0.12507948
JUNB,-0.23813832,0.23813832
KALRN,-0.008876678,0.008876678
KANSL2,0.010398719,0.010398719
KAT6A,-0.02890294,0.02890294
KAT6B,0.0028684456,0.0028684456
KBTBD6,-0.014880888,0.014880888
KBTBD7,-8.704513e-05,8.704513e-05
KBTBD8,-0.009263139,0.009263139
KCMF1,-0.019507539,0.019507539
KCND3,0.0038989359,0.0038989359
KCNG1,0.0039097113,0.0039097113
KCNJ15,-0.040114734,0.040114734
KCNK12,0.0033131316,0.0033131316
KCNMB3,0.0,0.0
KCTD3,0.0,0.0
KDM3B,-0.009188583,0.009188583
KDM4B,-0.01741189,0.01741189
KDM4D,0.0,0.0
KDM5B,-0.00465348,0.00465348
KHDRBS2,0.0,0.0
KHK,0.0036041941,0.0036041941
KIF13B,-0.01403705,0.01403705
KIF18A,0.0057765376,0.0057765376
KIF19,-0.004043598,0.004043598
KIF20B,0.005625725,0.005625725
KIF21A,0.023827566,0.023827566
KIF27,-0.0070319152,0.0070319152
KIF2A,0.003777504,0.003777504
KIF3A,-0.019158632,0.019158632
KIF3B,-0.019488838,0.019488838
KIF4A,0.0,0.0
KIFAP3,-0.009642459,0.009642459
KIR2DL1,0.0041363314,0.0041363314
KIR2DL3,-0.004207109,0.004207109
KIR3DL1,0.0050076693,0.0050076693
KIR3DL2,-0.005455885,0.005455885
KISS1R,0.00016345899,0.00016345899
KLC1,-0.00289754,0.00289754
KLC2,-0.0066080964,0.0066080964
KLF5,0.021088287,0.021088287
KLHDC3,-0.028058842,0.028058842
KLHL11,0.0039004697,0.0039004697
KLHL20,0.0047100447,0.0047100447
KLHL22,-0.00436876,0.00436876
KLHL3,0.0,0.0
KLHL42,-0.00013459986,0.00013459986
KLK1,-0.002857787,0.002857787
KLRB1,0.0383771,0.0383771
KLRC1,0.020228624,0.020228624
KLRC2,0.0034102928,0.0034102928
KLRD1,0.07548687,0.07548687
KLRF1,0.0016042814,0.0016042814
KLRG1,-0.029255174,0.029255174
KMT2A,-0.029010106,0.029010106
KNTC1,0.0,0.0
KPNA1,-0.0097207315,0.0097207315
KPNA6,-0.0093454085,0.0093454085
KRAS,-0.028629035,0.028629035
KRBA1,-0.008118259,0.008118259
KREMEN2,-0.0024789001,0.0024789001
KRT1,-0.008500284,0.008500284
KRT18,-0.0041559706,0.0041559706
KRT2,-0.011579459,0.011579459
KRT23,0.0,0.0
KRT81,-0.0038824736,0.0038824736
KRT86,-0.013929654,0.013929654
KYNU,-0.05584079,0.05584079
LAG3,0.24312417,0.24312417
LAIR2,-0.0072988253,0.0072988253
LAMA5,0.0,0.0
LAT,-0.13676345,0.13676345
LAT2,-0.04928089,0.04928089
LBR,-0.049560785,0.049560785
LCK,-0.16726652,0.16726652
LCMT1,0.0016114116,0.0016114116
LCN2,-0.0038295276,0.0038295276
LDLR,0.002723663,0.002723663
LDLRAP1,-0.047446113,0.047446113
LEF1,-0.10360567,0.10360567
LEMD2,0.0031893365,0.0031893365
LEMD3,-0.0044626947,0.0044626947
LEO1,-0.016353754,0.016353754
LETM1,-0.011561178,0.011561178
LGALS1,-0.22396517,0.22396517
LGALS3,-0.23253793,0.23253793
LGR6,-0.0041157147,0.0041157147
LHX4,0.0,0.0
LIAS,0.009835457,0.009835457
LILRA4,0.0023427536,0.0023427536
LIN37,0.0021855854,0.0021855854
LIN52,0.007971484,0.007971484
LIPC,0.0040513603,0.0040513603
LIPE,-0.0039434875,0.0039434875
LIPT1,-0.014320273,0.014320273
LIPT2,-0.003500402,0.003500402
LMBRD1,0.0054769814,0.0054769814
LMNA,-0.093432516,0.093432516
LMO7,-0.001114957,0.001114957
LNPEP,0.032312084,0.032312084
LNX1,-0.0041275397,0.0041275397
LONRF1,0.0054387003,0.0054387003
LOXL2,0.0,0.0
LPAR5,-0.01329918,0.01329918
LPCAT3,-0.02688887,0.02688887
LPIN1,2.8677285e-05,2.8677285e-05
LPIN2,0.08757742,0.08757742
LRFN1,0.004401213,0.004401213
LRFN3,-0.0047232592,0.0047232592
LRRC1,-0.0008880729,0.0008880729
LRRC7,0.0033730217,0.0033730217
LRTOMT,0.0045118406,0.0045118406
LSM2,0.026287302,0.026287302
LSM6,-0.029622868,0.029622868
LSR,-0.022911489,0.022911489
LTA,0.013862705,0.013862705
LTB,-0.14530623,0.14530623
LTB4R,-0.0037794616,0.0037794616
LTBP1,-0.004209624,0.004209624
LTV1,-0.0062582493,0.0062582493
LY6E,2.376612,2.376612
LY6G6F,0.0,0.0
LYPD2,0.008089989,0.008089989
LYPD3,-0.0026246188,0.0026246188
LYZ,-0.09659928,0.09659928
LZTFL1,-0.039938025,0.039938025
MAD1L1,0.00039159507,0.00039159507
MAD2L1,0.0049635954,0.0049635954
MAF,-0.0020924145,0.0020924145
MAFA,0.0,0.0
MAFB,0.054605693,0.054605693
MAGED2,-0.18135351,0.18135351
MALT1,-0.0065061115,0.0065061115
MAN1A1,-0.0011717838,0.0011717838
MAN1A2,-0.019230204,0.019230204
MAP1LC3A,-0.029775368,0.029775368
MAP2K1,-0.08390498,0.08390498
MAP2K5,0.0020698458,0.0020698458
MAP3K1,-0.010290999,0.010290999
MAP3K3,-0.007727126,0.007727126
MAP3K5,0.009223585,0.009223585
MAP3K8,0.0089726,0.0089726
MAPK13,-0.0011432962,0.0011432962
MAPK8,0.011032954,0.011032954
MAPKAPK5,-0.017177992,0.017177992
MARS2,0.00028685736,0.00028685736
MATK,-0.035307914,0.035307914
MATN1,-0.007347076,0.007347076
MATN3,0.0,0.0
MBD1,-0.016687151,0.016687151
MBD4,-0.11428481,0.11428481
MBOAT4,-0.0041039893,0.0041039893
MBP,-0.03355737,0.03355737
MCEE,0.0088633485,0.0088633485
MCFD2,-0.0047187954,0.0047187954
MCM5,-0.02687949,0.02687949
MCM6,-0.008879837,0.008879837
MCM7,0.012039311,0.012039311
MCOLN3,0.004109604,0.004109604
MCPH1,0.0067019537,0.0067019537
MCU,0.013790842,0.013790842
MDC1,0.00014833175,0.00014833175
MDGA1,0.0,0.0
MDM4,0.0043490604,0.0043490604
MED11,-0.041039437,0.041039437
MED16,-0.006240966,0.006240966
MED17,-0.012736678,0.012736678
MED22,0.0020514824,0.0020514824
MED24,0.007311523,0.007311523
MED27,0.021978743,0.021978743
MED30,-0.011175953,0.011175953
MED6,0.05130467,0.05130467
MED9,0.009704924,0.009704924
MEF2C,0.007672008,0.007672008
MEIS1,0.0039299554,0.0039299554
METAP1,0.019388666,0.019388666
METTL21A,-0.060084037,0.060084037
METTL22,-0.0046064183,0.0046064183
MGAT4A,-0.02462425,0.02462425
MGRN1,-0.015675485,0.015675485
MGST2,-0.00064191595,0.00064191595
MIB2,-0.034755386,0.034755386
MICU3,-0.0034279611,0.0034279611
MIS18A,-0.025441336,0.025441336
MIS18BP1,-0.06281659,0.06281659
MLH3,-0.031232618,0.031232618
MLLT3,0.0022517852,0.0022517852
MLYCD,-0.012327018,0.012327018
MME,0.0,0.0
MMGT1,-0.031399492,0.031399492
MMP11,0.0,0.0
MMP24,0.0,0.0
MMP7,-0.023783756,0.023783756
MMP9,-0.07138755,0.07138755
MMRN1,0.0016058851,0.0016058851
MNAT1,0.001007285,0.001007285
MNDA,0.36022606,0.36022606
MOCOS,0.0,0.0
MOCS1,0.0,0.0
MOCS2,-0.021350764,0.021350764
MOCS3,0.0038816668,0.0038816668
MOGS,-0.00070003606,0.00070003606
MPHOSPH10,-0.047819354,0.047819354
MPRIP,-0.021298222,0.021298222
MPST,-0.013970919,0.013970919
MRGBP,0.0087530995,0.0087530995
MRI1,-0.019878795,0.019878795
MRM1,-0.0041358215,0.0041358215
MRPL1,0.00054528564,0.00054528564
MRPL10,-0.0035169646,0.0035169646
MRPL12,0.0004753098,0.0004753098
MRPL17,0.03621462,0.03621462
MRPL18,0.028959781,0.028959781
MRPL35,-0.005853217,0.005853217
MRPL39,0.0276566,0.0276566
MRPL4,-0.036010347,0.036010347
MRPL45,-0.03616791,0.03616791
MRPL46,-0.038140267,0.038140267
MRPL48,-0.026903912,0.026903912
MRPL49,0.013911322,0.013911322
MRPS16,-0.008982807,0.008982807
MRPS2,-0.0329951,0.0329951
MRPS23,-0.022391915,0.022391915
MRPS24,-0.008106583,0.008106583
MRPS25,-0.016900789,0.016900789
MRPS28,0.039497703,0.039497703
MRPS30,0.0101308,0.0101308
MRS2,-0.011285704,0.011285704
MSH6,0.007529107,0.007529107
MSI2,-0.009059448,0.009059448
MSMO1,0.019334925,0.019334925
MT1E,0.008358721,0.008358721
MT1G,-0.00021606148,0.00021606148
MT1X,0.0140962005,0.0140962005
MTA1,-0.0050727325,0.0050727325
MTA2,-0.010888935,0.010888935
MTIF3,-0.048860475,0.048860475
MTMR1,-0.0073132324,0.0073132324
MTMR12,-0.0021398691,0.0021398691
MTMR6,0.020871568,0.020871568
MTMR9,-0.00881331,0.00881331
MTO1,0.001643993,0.001643993
MTOR,-0.008577482,0.008577482
MUC12,0.0,0.0
MUTYH,-0.017672066,0.017672066
MVK,-0.00012006401,0.00012006401
MXD4,-0.028673895,0.028673895
MYB,0.015421557,0.015421557
MYBL1,0.014346399,0.014346399
MYBL2,0.0038989359,0.0038989359
MYC,0.009849295,0.009849295
MYL9,-0.0062146448,0.0062146448
MYLIP,0.037606154,0.037606154
MYLK,0.0049313656,0.0049313656
MYO15A,0.0,0.0
MYO18A,0.0,0.0
MYO6,-0.0069273394,0.0069273394
MYO7A,0.0,0.0
MZT1,-0.01605858,0.01605858
NAA30,0.0017770883,0.0017770883
NAA35,-0.013084615,0.013084615
NABP2,-0.010148691,0.010148691
NAPEPLD,-0.017507434,0.017507434
NAPG,0.007115476,0.007115476
NBR1,0.0048694164,0.0048694164
NCALD,0.00827597,0.00827597
NCAM1,0.0,0.0
NCAPH,0.0,0.0
NCAPH2,0.010479176,0.010479176
NCK2,0.01776934,0.01776934
NCKAP1,0.0,0.0
NCKIPSD,0.0015246116,0.0015246116
NCOA3,0.0014330223,0.0014330223
NCOR2,-0.0030410234,0.0030410234
NCR1,-0.0037252877,0.0037252877
NCR3,-0.008756937,0.008756937
NCR3LG1,0.0038989359,0.0038989359
NDC1,-0.009443568,0.009443568
NDC80,0.023516038,0.023516038
NDE1,-0.016134016,0.016134016
NDEL1,-0.015815146,0.015815146
NDUFAF2,-0.027763132,0.027763132
NDUFAF4,-0.021912478,0.021912478
NDUFAF5,0.0036722766,0.0036722766
NDUFAF6,-0.04769752,0.04769752
NDUFAF7,-0.007891662,0.007891662
NDUFV1,-0.0043022484,0.0043022484
NEB,0.0,0.0
NEDD1,0.008064907,0.008064907
NEIL1,-0.019003315,0.019003315
NELFA,-0.03000246,0.03000246
NELFCD,-0.06604007,0.06604007
NELL2,-0.094185576,0.094185576
NEO1,0.0027102528,0.0027102528
NET1,-0.0072784987,0.0072784987
NEURL2,-0.0074745356,0.0074745356
NFATC2,-0.00839204,0.00839204
NFATC3,-0.013415469,0.013415469
NFE2,0.004840685,0.004840685
NFKBIA,0.08182776,0.08182776
NFRKB,-0.011894144,0.011894144
NFYB,0.028378569,0.028378569
NHLRC1,-0.0025588903,0.0025588903
NICN1,-0.0041346624,0.0041346624
NIP7,-0.009680212,0.009680212
NIPA1,0.0024595433,0.0024595433
NIPAL3,-0.009050023,0.009050023
NIPBL,-0.051536478,0.051536478
NKIRAS1,-0.005851106,0.005851106
NLRC5,0.0072560757,0.0072560757
NLRX1,0.002738579,0.002738579
NMB,-0.026711967,0.026711967
NME1,-0.016020417,0.016020417
NME3,-0.051136047,0.051136047
NMRAL1,-0.0042460244,0.0042460244
NMT2,0.020012936,0.020012936
NMUR1,0.0,0.0
NOG,-0.02475703,0.02475703
NOL6,0.0036784639,0.0036784639
NOL9,0.017670013,0.017670013
NOP58,-0.042504072,0.042504072
NOS3,0.0026090483,0.0026090483
NPHP1,-0.00028552953,0.00028552953
NPLOC4,-0.00021599978,0.00021599978
NPPC,0.0,0.0
NPRL2,-0.013582125,0.013582125
NR1D1,-0.0034105007,0.0034105007
NR3C1,-0.04246974,0.04246974
NR3C2,0.0061254934,0.0061254934
NR4A1,0.0048545655,0.0048545655
NR4A2,-0.013764873,0.013764873
NR6A1,-0.0026276875,0.0026276875
NRG2,-0.004043598,0.004043598
NRGN,-0.0020941216,0.0020941216
NSMCE1,-0.14681032,0.14681032
NT5C,-0.029336698,0.029336698
NT5C3B,-0.0003404133,0.0003404133
NT5E,-0.003342202,0.003342202
NT5M,-0.0037576817,0.0037576817
NTHL1,-0.011374356,0.011374356
NTNG1,0.0,0.0
NUAK1,0.0,0.0
NUDT13,0.0,0.0
NUDT18,0.01464577,0.01464577
NUDT2,0.0011463054,0.0011463054
NUDT21,-0.026360199,0.026360199
NUDT5,-0.09176001,0.09176001
NUF2,-0.00493716,0.00493716
NUMA1,-0.005336808,0.005336808
NUP107,-0.0028332993,0.0028332993
NUP160,0.032389402,0.032389402
NUP188,-0.009407682,0.009407682
NUP210,0.023542605,0.023542605
NUP35,0.019129368,0.019129368
NUP54,0.011604805,0.011604805
NUP62,0.07290574,0.07290574
NUP88,-0.028909734,0.028909734
NUS1,-0.0340293,0.0340293
OASL,1.2766076,1.2766076
OAT,-0.011049662,0.011049662
OBSCN,0.0,0.0
OCRL,-0.0033309436,0.0033309436
ODC1,-0.038492925,0.038492925
OFD1,0.035311624,0.035311624
OGT,-0.02636655,0.02636655
OMG,0.0,0.0
OPA1,-0.011498412,0.011498412
OPHN1,0.0,0.0
OPRM1,0.0,0.0
ORAI1,-0.04677908,0.04677908
ORC1,0.0,0.0
ORC4,-0.0028493777,0.0028493777
ORC5,-0.0051855445,0.0051855445
ORC6,-0.0032540169,0.0032540169
ORMDL3,-0.0032370202,0.0032370202
OSBPL2,-0.016733155,0.016733155
OSBPL5,0.008583568,0.008583568
OSBPL6,0.0,0.0
OSBPL7,-0.004743415,0.004743415
OSM,-0.11126265,0.11126265
OTUD3,0.0030458877,0.0030458877
OTUD7B,-0.0044505466,0.0044505466
OXA1L,-0.14737082,0.14737082
OXCT1,-0.015096283,0.015096283
OXT,-0.005555922,0.005555922
OXTR,0.0,0.0
P2RX5,0.013205168,0.013205168
P2RY10,0.0010305941,0.0010305941
P2RY14,0.01146466,0.01146466
PABPC1,-0.5477452,0.5477452
PACS1,0.0031686723,0.0031686723
PACSIN1,0.0,0.0
PADI4,0.00054116175,0.00054116175
PAFAH2,-0.0062249713,0.0062249713
PANK1,0.0048679304,0.0048679304
PANK3,0.0034251232,0.0034251232
PAOX,-0.020395907,0.020395907
PAQR3,0.0,0.0
PARD3,0.0,0.0
PARD6A,-0.046141163,0.046141163
PARD6B,0.0,0.0
PARD6G,-0.004660435,0.004660435
PARG,-0.012864111,0.012864111
PARP1,-0.012793809,0.012793809
PARP16,-0.0033003222,0.0033003222
PARP2,-0.0026573872,0.0026573872
PAXIP1,0.0032184783,0.0032184783
PBX1,0.0,0.0
PCBP4,-0.0003904854,0.0003904854
PCF11,0.011993758,0.011993758
PCGF2,-0.0025907508,0.0025907508
PCGF6,0.021852344,0.021852344
PCK2,0.0018917853,0.0018917853
PCM1,-0.004692346,0.004692346
PCNA,-0.08696148,0.08696148
PCOLCE,0.0,0.0
PCP2,0.0039299554,0.0039299554
PCYOX1L,-0.010658695,0.010658695
PCYT2,-0.007807303,0.007807303
PDCD1,0.010623394,0.010623394
PDCD4,0.10150555,0.10150555
PDCD7,-0.03869594,0.03869594
PDE3B,-0.015813798,0.015813798
PDE4B,0.09876263,0.09876263
PDE4C,0.0,0.0
PDE4D,-0.019286158,0.019286158
PDE5A,-0.002322502,0.002322502
PDE6A,0.0,0.0
PDE6B,7.041311e-05,7.041311e-05
PDE7B,0.0,0.0
PDE9A,0.0034209476,0.0034209476
PDGFA,-0.0005355815,0.0005355815
PDGFD,0.0001315414,0.0001315414
PDGFRA,0.0,0.0
PDGFRB,-0.0040135775,0.0040135775
PDHA1,-0.02907084,0.02907084
PDHX,0.009558214,0.009558214
PDK1,0.0062599923,0.0062599923
PDK2,-0.0064442856,0.0064442856
PDK3,0.0501995,0.0501995
PDP2,-0.00015430455,0.00015430455
PDS5A,-0.023597132,0.023597132
PDS5B,0.0071612354,0.0071612354
PELI3,0.0,0.0
PELP1,-0.014728894,0.014728894
PER1,-0.0037443237,0.0037443237
PER2,-0.0026493461,0.0026493461
PERP,-0.019402042,0.019402042
PEX11B,-0.015490178,0.015490178
PEX12,0.0049618296,0.0049618296
PEX19,-0.0023973454,0.0023973454
PEX2,-0.009279713,0.009279713
PEX3,-0.007863158,0.007863158
PF4,0.048254393,0.048254393
PFDN1,-0.023690157,0.023690157
PGAM5,0.0009323384,0.0009323384
PGAP1,0.0555256,0.0555256
PGM2L1,-0.009208981,0.009208981
PGRMC1,-0.025450181,0.025450181
PGS1,-0.026908703,0.026908703
PHB2,-0.0016444027,0.0016444027
PHC1,-0.0030548451,0.0030548451
PHC2,-0.021998012,0.021998012
PHC3,0.016085066,0.016085066
PHF1,-0.0013358518,0.0013358518
PHF21A,-0.0069746356,0.0069746356
PHIP,0.02844137,0.02844137
PHKG2,0.0045203827,0.0045203827
PHLDA1,-0.22379497,0.22379497
PIAS2,-0.015076582,0.015076582
PIF1,0.0037900452,0.0037900452
PIGA,-0.0033261015,0.0033261015
PIGB,-0.0014300011,0.0014300011
PIGH,0.013017058,0.013017058
PIGK,-0.04564013,0.04564013
PIGL,-0.010058851,0.010058851
PIGN,0.00089297583,0.00089297583
PIGX,-0.018290728,0.018290728
PIK3C2B,-0.0029082424,0.0029082424
PIK3CB,-0.015822645,0.015822645
PIK3CD,-0.0075860657,0.0075860657
PIK3CG,0.0039258823,0.0039258823
PIK3R1,-0.05705622,0.05705622
PIK3R4,-0.0036175943,0.0036175943
PILRB,0.024040032,0.024040032
PIM1,-0.014463872,0.014463872
PINK1,-0.016009163,0.016009163
PIP4K2C,0.0037516626,0.0037516626
PITPNM2,-0.0010254764,0.0010254764
PJA1,-0.01934166,0.01934166
PLA2G12A,0.017283354,0.017283354
PLA2G7,-0.056771755,0.056771755
PLAC8,0.42891163,0.42891163
PLAGL1,0.008826805,0.008826805
PLAU,-0.008255601,0.008255601
